	count	db	C3L-01287.norm	C3L-00561.norm	C3L-00561	C3L-01287	C3L-01603	C3N-01524	C3L-01603.norm	C3N-00834.norm	C3N-01214.norm	C3N-01214	C3N-00834	C3N-01261	C3N-01261.norm	C3L-00917	C3L-00917.norm	C3L-00607.norm	C3L-01861	C3N-00194.norm	C3L-00010.norm	C3L-01352	C3N-00194	C3L-01861.norm	C3L-00010	C3L-00607	C3N-01646.norm	C3N-00495	C3L-01281.norm	C3N-00831	C3N-00495.norm	C3L-01281	C3N-01646	C3N-00831.norm	C3L-00791	C3L-00369	C3L-00183	C3L-00183.norm	C3N-01180	C3N-00168.norm	C3L-00369.norm	C3L-00791.norm	C3N-00168	C3L-00097.norm	C3L-00004.norm	C3N-00953.norm	C3L-00004	C3N-00150	C3N-00150.norm	C3N-00953	C3L-00097	C3L-00583	C3N-00244.norm	C3N-01178.norm	C3N-01178	C3L-00088	C3N-00244	C3L-00583.norm	C3L-00088.norm	C3L-00814.norm	C3L-00908	C3L-01885.norm	C3L-00814	C3L-01885	C3L-00026	C3L-00908.norm	C3L-00026.norm	C3L-00447.norm	C3L-00447	C3L-00416.norm	C3N-00246.norm	C3N-00148	C3N-00148.norm	C3N-00246	C3L-00416	C3L-00096	C3N-00646.norm	C3L-00765	C3L-01836	C3L-00902.norm	C3L-00096.norm	C3L-00902	C3N-00646	C3L-01836.norm	C3N-01175	C3L-00011	C3N-00177.norm	C3N-01200.norm	C3L-00011.norm	C3N-01175.norm	C3N-01200	C3N-00177	C3N-01176	C3N-01808.norm	C3L-00103	C3N-01176.norm	C3N-01649	C3N-01808	C3L-00103.norm	C3N-01649.norm	C3N-00149	C3N-00149.norm	C3L-00581.norm	C3L-00817	C3L-01313.norm	C3N-00573	C3L-00581	C3L-01313	C3N-00573.norm	C3L-00360	C3L-01302.norm	C3N-01361.norm	C3N-01361	C3N-01651.norm	C3N-01651	C3L-00360.norm	C3L-01302	C3L-00907	C3L-00448.norm	C3L-00907.norm	C3L-01286.norm	C3L-01607.norm	C3L-01607	C3L-00448	C3L-01286	C3N-01179	C3L-00606	C3N-01179.norm	C3L-00606.norm	C3N-01648	C3N-00242	C3N-01648.norm	C3N-00242.norm	C3L-00418.norm	C3N-00577.norm	C3L-01882	C3L-01882.norm	C3L-00418	C3N-00733.norm	C3N-00733	C3N-00577	C3L-00910.norm	C3L-00079.norm	C3N-01522	C3N-01522.norm	C3L-0079	C3N-01220.norm	C3N-01220	C3L-00910
(R)-mevalonate biosynthesis	3	HMDB/SMPDB	2.0303778790750058	1.2824295890655988	3.8563093565268143	5.916636188755816	0.8155962541358097	0.8403252927626924	3.8932305823698625	1.9897087949858114	3.9746080823588574	0.9378555610660674	0.9375229092969689	0.8693433228962865	1.0897456132134355	0.9006966979498501	1.223708013194615	1.0306378136699563	0.8159407231530339	1.215899185971604	1.2699472883845615	2.481701036072471	1.2196018939555473	1.6653345769140027	0.8567707701562352	1.7687179820153327	5073.651880216039	1.832705373233245	1.153379272695828	0.9296892358665605	1.1850181088709308	1.0295725920514176	0.9721783589809182	1.016423256792641	1.3156903579319306	0.8675192615554983	0.9245209103071972	1.168715122687134	1.200811068785677	121.86103903257789	0.8350655693162707	1.558685572960359	1.1362279516717135	1.0964533532051732	1.1786750108236206	1.0093804145569727	0.9942279050470256	0.8977495871412114	0.8860933259131399	1.175966846352261	0.8704560785540204	0.9921517757419569	0.9593881969105235	1281.9576680376217	0.8866720998117188	1.150116599193356	0.9587271023766551	1.4782772752502982	1.572841844121725	0.8439109811008255	0.9813257071244909	0.9558629858630909	1.5382027521142676	2.6580415363786023	319.0169729552666	1.0075862638094781	0.9156541136707369	1.3832545722991583	1.1459718110052908	1.4365458158515456	1.6123243960529274	0.8413472044625924	1.35098805244472	0.8427500807325046	1.107187340947687	1.1913640826037235	1.0766730527954325	0.894034581530634	0.9590717221636409	1.7746966183569992	15.745320619484744	0.9690231651971163	1.1326153479071017	5127.109568350337	2.579080142657529	1.3094349070110256	0.8806510228783985	0.9454883658643632	1.119329205991388	1.7991382503230036	1.0867347341821578	0.8418138979397457	1.007618712352677	1.3478782265446902	0.9903577810227737	1.2023567802056767	0.8012630141535588	0.8107618910824513	0.919424430659835	1.0681838495645595	1.3270534213291059	0.8435957009612745	1.275587056162818	1.078142012229647	1.159674262549798	0.8241442531739991	1.0217772015090283	6.6299289341050915	0.9659656382954994	1.2211403479786802	1.2157708066174586	2527.9896556412104	1.1495298795363276	1.1494521039324885	1.2719170739463348	1.9268802718115596	0.836337029484024	1.2006073271741942	0.8983963508936036	1.811854775761523	1.2772084724659314	0.8790449617121265	1.0512524562323087	0.8283488638144023	1.0861089409633102	0.9071339421896806	2.636687925980642	1.1382895639164592	8.826626768200653	0.8318672447486035	1.0838861841119376	1.6879401825460385	1.3986361014412263	1.514843845543167	1.680891382196051	0.8490656032026918	1.4451654459943872	1.2418441950379282	1.0005841341755548	1.943300981007391	0.9571628274506098	1.7281043812223484	0.962322165360586	1.0408376667565349	1.0994648479449858	0.8563936041892202	1.4142810998242688	0.9894500604573166	0.8541623671549942
(R)-noradrenaline biosynthesis	1	HMDB/SMPDB	1.1039742212674544	1.2053477190102029	1.3645778013807754	1.2920175989943432	42.122950819672134	32.42271293375394	2.548475080585172	3.6202888340965127	3.2921204356181937	75.02189781021897	1.344056492742252	2.1448247078464107	1.9723661485319515	4.9917435648373	1.1241386853330415	2.347647327546825	3.1732016054337757	1.6410665815104584	3.5849319846529473	1.2328175602734797	7.681614349775784	1.5006570302233901	74.47826086956522	1.4743939176588723	2.5592629482071714	5.613326051338066	8.89100346020761	1.165702619938755	12.8314606741573	1.3674827035657264	10.35045317220544	1.0446183555239352	1.4878401852924146	2.128831814415907	2.4742416947520463	2.1078753076292043	1.6009345794392522	4.233113673805602	1.689626828867335	2.828288387451843	10.530737704918034	2.0027279812938428	5.050614250614251	1.8056921995783555	1.4822613210268243	12.10600706713781	5.7036625971143184	3.376478318002628	4.723345588235295	7.562913907284766	3.271164863144494	2.4395917398528364	1.577590176515733	2.04618753732829	2.5876132930513593	5.183055975794251	2.016480282519129	1.6865769609451917	5.270769230769231	1.85590465872156	2.4471428571428575	4.838983050847458	3.7565789473684212	3.0167302612268863	2.696222455403987	2.016084739113378	10.683991683991685	3.4982981620149767	1.709580838323353	1.9308660529776442	2.8797982628187166	3.827932960893855	1.7221849865951742	1.1033816425120773	3.3316045380875208	11.369469026548673	1.3153314563603788	2.462976276060388	1.1147505422993493	18.552346570397113	15.13696612665685	2.7696038803556995	1.601932668329177	1.8673691860465116	1.1960898405679041	2.1900703174941403	2.122676579925651	6.630967741935483	1.4413125788809422	110.51612903225806	11.613559322033899	3.5974798739937	3.164408866995074	2.4419101924447606	1.9621993127147763	6.622422680412371	1.2980550644102042	3.1712434433816723	3.404438555813183	2.116556836902801	3.8336441626258866	4.262961426793861	1.652411575562701	2.796734693877551	5.438095238095237	1.7500425676826152	3.4033112582781455	1.191375912831807	2.5740045078888056	6.317148125384142	1.3738804972597247	7.015699658703072	1.7070254110612855	20.890243902439025	4.9106545628284755	50.382352941176464	2.4424904942965777	1.3327282157676348	6.1990349819059105	1.8876033057851243	4.667574931880109	2.644198610753795	2.817434210526316	4.231370934540963	1.2601765571358508	1.9236384053902302	3.1344922232387926	1.3016717325227967	1.5432432432432432	1.1845107756136917	1.2791537025513382	2.168811985650981	19.033333333333335	10.43451776649746	1.1750314393506345	2.261386138613861	6.605398457583547	1.579529737206086	5.934180138568129	1.811101321585903	1.5103600293901545	1.4816202969583394	2.333787465940055	1.6345419847328244	3.9714064914992275	8.914137033824806	12.5036496350365
(S)-3-hydroxy-3-methylglutaryl-CoA degradation	2	HMDB/SMPDB	53.816753926701566	44.11587982832618	1.1163119026933104	1.05479733196511	1.0365029746899264	1.0331691627299227	22.995525727069353	55.26344086021505	7.693862275449103	1.075321686368867	1.0707291666666667	1.016213544241226	32.840255591054316	1.0384926247726813	36.842293906810035	51.394999999999996	1.05588084232152	33.48208469055375	3.9143183549124148	1.0407006175964362	1.0247233575914665	40.62845849802372	1.0294441662493738	1.1181333623409115	43.927350427350426	1.0524214190641956	1.1817659232007356	1.0219725591568898	8.210063897763577	1.0469545732328376	1.076786088413995	35.4448275862069	1.1026603733104483	1.0395428802588997	1.0314067830624123	41.447580645161295	1.136931755336799	72.38732394366198	10.662863070539418	33.051446945337624	1.0335847159376574	43.740425531914894	6.7314996725605765	43.18907563025209	1.0772374764200376	1.0489845902643127	9.817574021012415	1.0273863068465765	1.0435532994923857	1.0435532994923857	48.71563981042654	49.41826923076923	1.0637483183276413	1.0326501908780392	1.0385975548145903	11.24617067833698	27.337765957446802	20.234251968503937	1.0327539435346127	46.51131221719457	1.0556639622060182	1.0202481389578166	1.5647739381945502	40.15234375000001	3.319018404907976	49.65700483091787	1.0603466061481328	1.2932813286361347	112.95604395604396	1.0472745797249106	38.78867924528302	1.04642166344294	1.0329615114058888	1.1007710430499036	34.72635135135136	1.0285171102661597	1.1417305342663557	11.184983677910772	10.067580803134181	1.0280028002800279	1.0214647719367984	40.46850393700787	1.1194728817251143	1.0698376353039136	25.193627450980394	1.170062606715993	39.84108527131784	50.63546798029556	1.0249277096420382	1.1042002363304328	1.0416497770571542	61.921686746987945	1.0234989544956685	56.169398907103826	1.0757718472004187	1.0933943197532174	5.511528150134048	11.136511375947997	1.066065131715412	1.0616608138814292	35.94055944055944	1.0184286138908154	20.154901960784315	1.0637483183276413	1.0486635380534586	1.0688364354788396	43.55508474576271	1.0300631325784146	34.72635135135136	77.28571428571426	1.0291349619543448	33.051446945337624	1.0685031185031184	3.5802856147683735	1.0332730197024527	1.0881854753334745	57.105555555555554	32.840255591054316	40.62845849802372	1.0618801652892564	1.0412277147487843	1.0322353886322557	1.0717339172140548	1.0337926179221564	1.1666099194189081	79.06923076923077	1.1194728817251143	1.1214270128736632	1.0494129657988769	23.904651162790692	12.16449704142012	49.65700483091787	2.1777542372881356	1.0245190870128575	48.48584905660377	1.043129693525472	12.848750000000003	1.037653947102766	1.1174040656593107	30.232352941176476	1.1330467372134039	1.069392426133999	64.24375	1.0778022438922092	33.92409240924093	1.0327539435346127	1.0323390579491813
11-beta-hydroxylase deficiency (CYP11B1)	11	HMDB/SMPDB	35.471726110221915	2280.6361235524278	7.0523912453424975	0.6910162057286671	0.6919400133024474	4.656628573990423	25.61199839571511	68.61047905422882	0.9592517400599695	1.3167907254657043	2.3647905397674323	13.119317065311973	4.743673247712751	15.723549490426226	3.0119669559234774	3.062514509294942	4.398162455827549	14.77882339238772	18.978482263581054	0.6738632737980015	31.388764406114664	22.770339283038464	0.8550754426503906	253.99201702416644	11.869839646599576	1.0385301441898913	116.70403698706836	0.8211525658406938	12.348619903819353	0.6618706313578753	0.9248667270588007	3.715401211547248	0.6472642788062299	0.6583671039112136	0.6868811041608126	5.813794376202141	203.24647302433166	10.472171827003097	10.087447694938588	10.93209655845026	0.683427683787373	13.38963386148199	155.23366993770685	4.934142729772884	0.6601099495480857	2.2415931950367805	3.8880769989458974	1.179380988461938	0.7760761095486183	0.6638441145368915	3.1427943961203337	5.305386898790691	0.6648484462502677	1.3312556123288173	0.6922483890615836	24.87388797706534	4.770266942672147	288.5978446957448	0.7222382802530867	256.08259674055427	0.7142512722161242	0.7863416525227442	0.8383361456119959	55.75969162006841	19.38520113314815	6.049544682142726	0.7269707217229247	3.301344717465305	26.49819825314936	0.7243291692998148	10.276698575521413	0.8301210979983248	0.6784638851271724	0.6553056682755015	6.325366881890116	0.7078626793208065	0.64158053370278	40.56629308655761	8.869974462776554	0.9304756779044578	4.17357982760632	49.29068532499207	42.945935996421035	0.8962387831113381	17.679078846770235	0.678782018723953	3.872382591248016	19.8364593273424	4.972391408265583	0.9458252672112507	1.9803906968316023	12.368563520124255	0.6530518002144091	43.500476329053676	0.6951232643239341	5.169726576700693	7.747025852757861	87.79748259468317	0.831193965104737	0.7075225456770262	19.647823473864623	5.881273605451659	71.81168471063393	24.975075795477185	0.7497066312543307	0.8631606133062588	23.989116729678692	0.6486580431150047	10.731277412325442	26.31043967045398	0.6939820377890138	7.790266873819903	1.3969863252912769	64.22412517135655	0.7336796642702146	2.5343798872815864	6.314034885565625	4.306146243619173	24.6674921478378	6.650535568145806	0.7087678424962673	1.5291389828939617	0.6702881315335982	0.6671238114069783	2.6134233745994147	2540.30668946554	104.58706719033677	1.032685571557663	0.6787573628060879	24.936577740558356	1.1325556654916014	10.701241532310645	18.142585339363524	0.7003521552712447	10.029075709636796	1.401240277873387	41.26400057366715	8.702249313534383	1.961624973961461	34.135723383640006	0.7841749829725778	0.6599421617419855	756.4505305615969	0.6760097655186299	4.283410755164423	1.5699550993890425	3.47568482390547
17-Beta Hydroxysteroid Dehydrogenase III Deficiency	12	HMDB/SMPDB	127.18497983213771	5142.10687501876	0.8595040983295795	0.8270455592689672	0.8215145324454035	0.8348504850611456	1.9345593230723774	269.6809543816921	3.4466057136756763	0.8496529257064311	0.772895089171524	0.7798872488669131	5.066582832285374	0.878108984942047	2.8941153238517856	7.549170908125799	0.9417968568223459	0.8210249212668728	25.265065287876784	0.7888459121785647	0.9540230757405841	66.95599728638021	0.7960970284458103	0.8273676629414576	11.51091838589647	0.8649954498899235	2570.3526569611786	0.8517899632091555	46.176847559504196	0.7724061743968779	0.7719577319566674	2.07434572980214	0.8275945436787089	1.003294297647373	0.9480096223402861	1.2571925975018574	458.61859744976425	10.736913881734417	3.4870440185611207	58.64282393000203	1.2514278487076964	37.83069044656639	19.315610404473905	5.497341371237858	0.7796342767554271	0.8291437517438367	2.0448289369557817	0.7925735098385064	0.7910566587535677	0.8141570260496553	8.757370671364216	4.904991431439862	0.7845181929081123	0.7837966531767369	0.7783275822670205	27.46678879099333	12.958964799299585	641.9336868635431	0.7836018672806652	641.7070114448336	0.7690584062276286	0.8906038299414991	0.7804329398478593	1.1853723554263902	733.6931879324464	11.1770497874769	0.9059771309583	3.5490459646506594	132.6209856798415	0.7881488828444537	75.45050022831397	0.8285064904996201	0.7753746793741283	0.9845712861310029	2.5133088854644	0.7803445644639723	0.7592933710300123	32.322028933488085	0.8296348467671715	0.995108683702234	0.7571372676001084	174.0575063149526	0.9366721869026008	0.858054643267911	8.609067963115269	3.365870417098552	1.310172669723895	709.9257819480904	0.7961738722582631	0.8075665163807124	0.7626174784843239	50.901293399863995	1.0414789583256392	9.554768842943838	0.7667204444914035	0.7667174332635998	1.8536062295221993	114.36324482535332	0.9535783030200747	1.204461516147918	16.39150993285307	0.7862936966732686	77.80845253401003	0.8309726120484958	0.778065081077389	0.8071115784531556	102.81310419432788	0.7884467690804091	8.599327179259529	27.240654815840482	0.8252381481964848	1.0212742382243967	269.7357992755861	58.674599681325475	0.8568093088149502	0.8032988911548772	15.42869589080075	96.97913241060377	110.41383217250753	14.792593567371929	0.772232749509364	0.7753241071791742	3.832782757018266	0.8058479615493562	0.799152137443458	5142.27809843568	92.45132547993101	0.9154806048854922	0.8364974140615277	0.917398520081728	1.3524691235591948	36.498713868174136	26.443186976595857	0.801767608954085	29.00088280252095	0.8043138159111315	50.09091557400945	0.7685940959189429	189.48750544544	89.71311176254493	0.9208926825894738	0.8185939362221879	1713.2829264687562	0.7824528233893059	5.441444405996508	0.8676247470083521	3.8277585056421417
17-alpha-hydroxylase deficiency (CYP17)	11	HMDB/SMPDB	35.471726110221915	2280.6361235524278	7.0523912453424975	0.6910162057286671	0.6919400133024474	4.656628573990423	25.61199839571511	68.61047905422882	0.9592517400599695	1.3167907254657043	2.3647905397674323	13.119317065311973	4.743673247712751	15.723549490426226	3.0119669559234774	3.062514509294942	4.398162455827549	14.77882339238772	18.978482263581054	0.6738632737980015	31.388764406114664	22.770339283038464	0.8550754426503906	253.99201702416644	11.869839646599576	1.0385301441898913	116.70403698706836	0.8211525658406938	12.348619903819353	0.6618706313578753	0.9248667270588007	3.715401211547248	0.6472642788062299	0.6583671039112136	0.6868811041608126	5.813794376202141	203.24647302433166	10.472171827003097	10.087447694938588	10.93209655845026	0.683427683787373	13.38963386148199	155.23366993770685	4.934142729772884	0.6601099495480857	2.2415931950367805	3.8880769989458974	1.179380988461938	0.7760761095486183	0.6638441145368915	3.1427943961203337	5.305386898790691	0.6648484462502677	1.3312556123288173	0.6922483890615836	24.87388797706534	4.770266942672147	288.5978446957448	0.7222382802530867	256.08259674055427	0.7142512722161242	0.7863416525227442	0.8383361456119959	55.75969162006841	19.38520113314815	6.049544682142726	0.7269707217229247	3.301344717465305	26.49819825314936	0.7243291692998148	10.276698575521413	0.8301210979983248	0.6784638851271724	0.6553056682755015	6.325366881890116	0.7078626793208065	0.64158053370278	40.56629308655761	8.869974462776554	0.9304756779044578	4.17357982760632	49.29068532499207	42.945935996421035	0.8962387831113381	17.679078846770235	0.678782018723953	3.872382591248016	19.8364593273424	4.972391408265583	0.9458252672112507	1.9803906968316023	12.368563520124255	0.6530518002144091	43.500476329053676	0.6951232643239341	5.169726576700693	7.747025852757861	87.79748259468317	0.831193965104737	0.7075225456770262	19.647823473864623	5.881273605451659	71.81168471063393	24.975075795477185	0.7497066312543307	0.8631606133062588	23.989116729678692	0.6486580431150047	10.731277412325442	26.31043967045398	0.6939820377890138	7.790266873819903	1.3969863252912769	64.22412517135655	0.7336796642702146	2.5343798872815864	6.314034885565625	4.306146243619173	24.6674921478378	6.650535568145806	0.7087678424962673	1.5291389828939617	0.6702881315335982	0.6671238114069783	2.6134233745994147	2540.30668946554	104.58706719033677	1.032685571557663	0.6787573628060879	24.936577740558356	1.1325556654916014	10.701241532310645	18.142585339363524	0.7003521552712447	10.029075709636796	1.401240277873387	41.26400057366715	8.702249313534383	1.961624973961461	34.135723383640006	0.7841749829725778	0.6599421617419855	756.4505305615969	0.6760097655186299	4.283410755164423	1.5699550993890425	3.47568482390547
2-Hydroxyglutric Aciduria (D And L Form)	22	HMDB/SMPDB	2.532590537373269	2.9326521061433644	1.5780553719744157	0.917433752544906	0.7280019310958045	0.7865135232106589	5.946904271207146	4.478660905457424	1.8004236839318866	1.1549883528458917	3.4571841995052113	0.7084129819280852	3.0864013960287564	1.3702987009159295	6.449579398258822	4.170370505221157	2.8651459317705603	1.6483465300579219	3.2840311774804802	0.8031544189716356	1.743574428348604	4.7471594068515275	0.7633331210364057	1.4830993605852463	2.4384522579347054	1.8414327912101411	0.7252903862759074	0.7286155337941115	1.8435622081266543	0.9007361466161589	1.1005426621758443	2.460160281025341	1.1367471923638641	0.7446930328296986	1.2493317798742327	2.0984989779869596	2.159648773683857	2.666771358869815	1.5995769249773728	4.1591413066313665	1.122633521325868	4.535871665674905	1.751058313269655	4.451718053061426	1.208045012905923	0.7617728015361116	1.0490870057904838	1.097581788593502	0.7973698426129289	1.303923860482227	4.663627423488992	6.158654047801136	0.865613686579376	1.9085418728409336	0.759405953404705	1.665775298454825	3.11828504766038	1.5290268026788885	1.0814151797659735	4.138514547041927	1.08884068239111	1.1014674155215745	1.7203961638246827	4.919632923083202	1.3043186082818894	2.451761116410871	0.9716576001007665	0.8001333039074127	6.756074736933585	0.8017166309976451	7.549155437452882	1.1398158556076525	0.8149735100827259	1.0118373678296224	3.9577016962473976	0.7500403967230125	0.8019435101708436	1.6691996817354537	0.9880919809062035	0.8543655923436663	0.699144067115242	5.05108109580808	1.0479636499244058	0.8482955966288933	4.197864040030208	0.6948121806397247	2.6252509751018964	7.554036436276621	1.0420069186964824	1.7763241094858553	1.275098561006716	2.740441822547447	0.9362285088818013	7.304397767561366	0.6451815226815926	2.442274378064163	0.9714837343602201	4.774329496532072	1.044210006011829	0.6839498854620061	3.7989640514073213	0.7089550337115501	3.0774071493895807	1.4271735343126353	0.9847404965952696	0.8623409308853381	3.3895501365901817	0.9298215603536268	2.6014151005250157	2.9565202490729834	0.7188050565106618	3.920627878585936	1.2517669385628414	1.2977159038744581	0.8772623154512721	1.173760520564671	5.632100220388045	2.6865446291130226	3.2327578033632487	0.6409032226747882	0.6934048787262125	0.9598011653271136	0.756046833851556	0.7888832534312883	1.073004586099711	9.638225179542255	0.7749047278150945	0.8850185339448504	0.7191438090075992	2.549724132219998	1.4539872942555019	5.887176453716203	0.77487391052737	0.7454846995872049	14.624672554538014	1.5299269125166002	1.7579469743377445	0.850412701358967	0.7856953961544229	5.543052715329029	0.7085716493324171	1.2678756350381046	3.5571731620726728	0.796775177820365	1.877589182647247	0.8834854416303791	3.0528903540234613
2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency	30	HMDB/SMPDB	10.819047421061406	5.8652300803917825	0.5892873989497807	0.5610288563540736	0.5357507980705609	0.5508820312951944	7.008279905912174	9.413597974923363	1.9073342005843845	0.5726913465710883	0.5511831930408607	0.5369969245963696	8.49144409776815	0.5415650939043237	7.762863103544456	8.290157670945291	0.660381061195544	3.696692492217594	3.7388445298174187	0.5431591355208064	0.5641503141075924	10.746933270800339	0.5314256965223879	0.5829122991366943	7.894545648190959	0.8274159016609665	0.7521100061880747	0.5430908313885312	4.3767165265909105	0.5450345136108143	0.5528679946458253	7.812205312741314	0.56537071189084	0.55595339205441	0.5762744872883224	6.2562887755142675	3.772091704213045	9.140197769607624	2.7198643008499146	7.390991001869511	0.5456628212447189	7.499304008460919	4.426602881721924	10.558905378851527	0.5520731595980807	0.5614662244059628	1.8821938585010722	0.5327821173138031	0.5888627002078782	0.5428737457541332	7.75158759415316	11.796851076041335	0.5512144654858945	0.5586767056422395	0.5450279268495422	4.16723437309861	3.959718730469177	3.3885381521268476	0.5361320819943013	9.538322537722092	0.5450097022012325	0.5537991321270395	5.243540880896585	7.334652565135003	4.590812392509823	10.928596409267168	0.5350592367876527	1.1398266827483847	11.979094379331533	0.5477413385575128	13.80076574339041	0.532252900813621	0.5398081566391169	0.5340242974638527	6.825538962038129	0.53251736202065	0.5944598891850796	5.521336439322942	1.5647982618515324	0.5532987778239222	0.6005559818416831	9.287935318277668	3.178065019610506	0.5587017605958192	6.904862031205284	0.5598679135842594	6.179995274728714	10.495700069742856	0.536377503257924	0.5755233097266179	0.542130310383642	6.674230246933877	0.5346937569537419	13.87921800944446	0.5432266049582656	0.5838403310811394	1.437855505877867	8.54399100199585	0.6383954083262979	0.5426983305686838	6.405771734666637	0.5302670063249368	5.904764352467157	0.5546420281853409	0.5588297364535728	0.5563278804832735	11.610544120849724	0.5328962183804319	5.298424305079366	13.308647013813802	0.5479475196347178	6.015112758422316	0.5904135379651029	3.001993886038664	0.6353114028391159	0.618879697159751	8.73231900565417	6.414090947912081	6.287696785901976	0.5419103538653296	0.5396508661110403	0.5396881592265568	0.5561372654175669	0.541409209952301	0.553045410378937	8.70547115572046	0.7353516240123145	2.245147547966705	0.5587215282031804	3.5946021967297273	5.526032574822922	8.097652540322462	1.9158125022883778	0.582874414541089	7.3402012733495905	0.5501163223936515	3.4739835154470144	0.545004772652705	0.6181741735873771	9.096516112430677	0.5839622196946846	0.5480855900437531	8.05714601902064	0.5752741155831029	4.6488361126901125	0.7681777005117669	0.6278657826602776
2-Oxocarboxylic acid metabolism	15	HMDB/SMPDB	4.707364812636031	2.5350176320852564	0.8199108137058446	0.6533229159554257	0.6964651449367071	3.7465980903016356	3.061450071371522	4.464018916498689	1.9491712638663221	0.7629416168819889	0.6147334227001163	0.6198987746383687	6.47362394698449	0.6179327342070953	4.820519076603121	4.224246669585342	1.1047050978580444	2.642210464161524	3.096835032198459	0.8429627132836813	0.7088617171895669	3.3152011280320095	1.47842442770387	0.7303198542538565	2.943807983327538	1.9316931882339248	0.8732410195340234	3.5469638534821404	3.6437286891098872	0.6562914722435127	0.6329681633314279	3.078977666235013	0.6821244217371916	0.6709898802868143	0.7827643088296581	4.661713131872672	1.6413192515355728	2.745712951068412	2.5697268220493448	2.9996145929761338	0.6986296445002479	3.2325529044653183	2.010149437394174	2.64014041566176	0.6258784411909293	0.7375878316319031	1.804540198163625	0.6716834672659235	0.6547947461060148	0.6171558406124402	3.2946762054006165	4.1400732383753205	0.6402328766388875	1.4577091889837583	0.6071017705011063	4.863273409896037	2.759041270990447	1.9162179248636928	0.5883387551557908	3.8897425156441634	0.6905106264057038	0.6566934727600628	4.288368445185126	3.543656707753559	2.3912395431024787	4.415472792485858	0.6145236419137945	0.831846429958967	8.451752069060074	0.6433102852665432	5.5917154578272905	0.5838974683211545	0.5949211955816501	0.6389218700409337	2.9647341430957614	1.1647671395447021	0.9098461932611787	3.2083186980905394	2.883317015305214	0.812245177603166	0.9628668414742678	5.045153860473687	11.053228657363485	0.7518649375118034	4.587097401252058	1.082776430819615	3.3897986290364184	3.6952736305402585	0.6623904335231898	0.6628514271928614	0.6217781564880132	3.4012873400999735	0.6040715065556008	4.573053228051167	0.6085973718407542	0.7048631917221384	1.279355766367089	7.770760714170835	2.694249617366104	0.6546760266645179	3.7545082261734675	0.5804662034576834	4.784315934122692	0.8223322414834122	1.141072914867155	0.691649223897607	6.044599180360222	0.8439841142835693	2.5427535898867744	4.727871684722934	0.6304196289262625	3.4170036783690434	0.7457148203541973	2.1947578275507187	1.2729444759120003	1.554778402301061	2.90065367734848	4.318534907104064	1.929493932011208	0.6204282150317276	0.6009575195692511	0.6074644927771438	0.6108202551623311	0.844168954023717	0.6172281551306499	2.6399347132646422	1.6634702807960593	7.520360065130559	0.6506521248497602	3.8826379152643624	6.225802197728809	4.282099107509632	1.3708981308547092	0.8749948788411251	2.8568957189414808	0.616829524509259	4.405424604789953	0.5960844863680289	0.6969228325073025	3.715393806380217	0.615154060854035	0.6098821159732027	3.8479961028627967	0.7180271569275918	3.484823230146889	3.917702322697456	1.0313166153220201
