	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
Colorectal cancer	86	KEGG	4960.226058074299	3852.0024332642006	4632.336112455594	4415.403948148638	4956.022609743063	4016.1181003970737	4621.531701066073	4016.3741705594234	4683.413621814252	4138.43390280565	5509.132363192241	4389.931337876322	3331.267105015483	4328.986021596623	3629.3168923233056	3758.5597909913286	4359.846829317925	4124.801449986341	4777.718760545483	4508.931481767117	4248.699346102828	4030.657798177043	3978.8992242663276	4388.8590456856455	4352.263782726637	1927.0735630734628	4158.44962745926	4104.020198088434	4042.9062275795695	3936.7650964755335	4221.111723296386	4980.482397789661	3703.441176542321	3902.073894466807	4317.266329559272	4029.2307423736047	3566.9948895587127	4159.394096831805	2728.283322985888	5359.986959424115	3771.3720953578636	3912.204013878654	4025.269760990566	4164.023703488117	2357.1388125057456	4347.960125727392	4405.45864592677	4250.64409227951	4613.111422218741	4166.600183796711	3558.7910978080695	4296.240665377045	3422.6669438013005	4218.648892243346	4896.876240062864	4087.5843293426765	3377.6787461427284	4228.679252837748	5389.847593181279	4166.097824514767	3329.897569132085	4174.19259902278	3273.105046526853	4148.703621556894	5250.6567726668945	4334.951426314682	4405.198988590296	4312.033929459029	4404.780927087542	3604.203574732419	4850.06206229322	4325.277783070099	3732.193424620497	3934.202092802614	3433.5885829961385	4663.24436291529	3898.5667623194186	3517.5329786745438	3921.1969374179685	3289.607598601025	4687.089564144567	2792.653816776625	4431.9035901910265	4619.646553884089	3373.0611882024978	4032.3402501772593	3667.7980948527224	3679.200026292133	4012.638122608371	5569.613655293906	2278.8958966263576	4192.164947352628	5138.422075552673	4260.597236410314	1663.1624526730677	4010.118095689287	4518.623404394186	3808.6293461398454	1226.7680856722582	4226.547910662911	4591.74761714586	4237.109512282841	4314.605971691218	4397.36831609192	4750.181255033044	4393.975625647731	3753.638905175413	3244.1571106762813	3968.6815459960876	4108.226908800087	4545.944906741771	4084.6425424842773	5167.440707639646	4108.426378971964	5150.185146028822	4151.706775942175	4819.755655958556	4253.906342450784	4218.281542648242	4420.585339744585	2848.4220524093635	3759.4320990136953	4399.483757731952	4129.509665646188	4450.716966984414	4253.890697686745	4614.645485285662	4615.738048247978	3782.5700415569245	3903.1862481614758	5384.02895934538	4328.086588928422	3643.8691282804702	3819.3219689246625	4681.246409390321	4031.153223898257	5038.216897860173	3535.0438877349893	4183.52920851062	4493.5845700856735	4395.872272032429	4170.928111546317	4760.769725280993	4610.311349995491	3943.3903024050737	4469.173200279289	4243.304305676506	4593.686993807959	4027.473245655291
Complement and coagulation cascades	79	KEGG	1415.53608601929	4933.485353969648	1237.5129367543734	4338.798867218391	3693.715056057511	4709.132056339986	4824.059050650943	4713.7087318053855	519.9213686203649	3630.198171525001	4947.113113805403	4419.259343051586	3586.547209260784	1638.0960635699903	4197.891356413734	4045.1266507317064	5313.179223720533	480.71586485572686	5118.861970182983	2208.5801960263016	2112.97658046425	3486.932497225243	4518.461628604194	4564.270165761636	2983.926120704461	1729.262586502136	4130.256904523642	4808.883302575331	1601.920717346715	1074.1139025645855	4290.553206598328	3828.8755500587217	694.3967925142618	4810.815212647747	4695.813706869419	3744.750444736813	699.7410379384859	4126.082093541305	5235.908081488126	5258.6593100408845	3444.3428669094897	968.857969315914	954.2819401358879	1556.8257858158347	322.57532464802665	3069.220379438668	3356.676114197014	4575.146281550673	4987.85047566703	5256.462580800498	498.1301352323437	3773.516524290646	2317.322918308359	2356.1281017402716	4328.486447610265	5072.605240664762	4960.8030919241455	3624.3937974560445	5190.890546977808	4293.695800158384	130.6003412052074	2057.7754663569604	195.80966670639643	4175.70828158947	312.5077778625835	2789.8646971101225	5010.069889647372	4970.8251358750995	4972.457815488483	1769.448546375463	1858.8919845175574	3750.7861377524423	4310.692610783347	434.3797154536162	1392.871909088981	4906.305414148812	4067.6202808979133	3010.998816859963	352.3393505592981	4331.268659916078	3555.028767603558	712.1422194060943	1030.0807968493107	2354.7499648103694	189.20204551368545	659.2776010322576	5549.934548167133	4033.9835781194497	363.55427778891243	816.9870130932646	4409.438593255404	3976.2751710356374	834.1821822171606	4417.550341761049	5109.429831037255	3567.6493183655643	4623.05069464338	2553.0456405116597	3479.532316978023	4371.698078305125	4442.500112765931	3790.9892412952377	5025.060828330427	377.0442740072073	736.5644430195321	3847.574497024295	4233.838437919734	697.1892322609849	3347.252297608357	3395.6286727666084	1178.6104794382006	4761.786562846435	543.4872400741381	2486.2027587139955	3486.5021604518156	1813.0907772640014	5446.278943354012	4618.304044538668	5433.330519221634	3741.9648835482567	4564.495812567669	1644.1520096324875	2155.5520304733495	1225.4232256488453	3342.9603118536575	4299.355220592232	2529.264410645471	4527.630765866026	3881.206492086379	1241.9219079642496	4430.119939822161	3991.8727492062458	4080.8231393210926	3270.0544643254375	1333.099600717242	3849.501827803131	4884.972089221886	544.2084163807261	3175.0362299882486	4495.261139603036	1294.1598006215913	5113.050203620928	2689.135184471234	4363.0018065458335	4710.000804414736	1143.289703995677	4211.144835008815	3233.366645807692	4214.531836594659
Cortisol synthesis and secretion	63	KEGG	2717.195597178324	3098.22321917487	2235.088200996357	3794.4618424481887	282.0086143734149	3440.159844451154	2735.3924282370594	3262.509042339245	2809.4205670071506	1401.5920316374093	2937.997594398316	3002.083935851964	3141.626033849416	3318.0257924773277	2738.8831117511354	2685.354684954716	2533.3201457155087	1144.7700551068751	3872.787218918362	3719.335450507419	1789.944113184582	1642.6484482587753	3313.1708018923496	3236.735687787238	3466.9792280683987	4427.78349453226	2464.9031115693447	3846.980432537093	3794.3887112860743	3050.0912077044527	2471.3934863882328	3453.885143716819	1853.4287008268502	1248.2945888004629	3355.9532337658115	2928.8802554923564	1660.2587127574614	3932.544018030406	1343.4847080160437	3044.6852722357976	3956.1216606341163	3826.5070295599985	3021.728282263637	1998.1255026665447	4085.277385718625	4153.8728369133505	1882.3007998884937	3333.533625342635	3732.527301341011	3433.086227460633	2196.5985035745543	4113.581649321187	3894.7964922429364	3654.940169962741	760.2235396298838	3498.9733688034667	3178.5444610446166	2589.7093437019075	2357.845377442124	3500.2985774547	1014.1518241097311	2610.282504800176	3894.4450220940394	3712.102527313312	3345.123971974764	2984.7787471218644	1047.4055737654094	3014.6396357830354	4658.197530320872	2906.1391780083322	1553.7822623156396	4417.435265511562	998.658701118061	4279.8560073253375	3388.5466031196074	2046.0204631505405	3129.344900667621	2295.805626763092	2764.925329356029	4429.527024081695	3012.8766483202926	1086.9272790607342	870.6738726711112	4075.988542095782	3793.24537240004	3986.248889006052	4008.1215308295386	3606.100887994167	796.7700910878863	4321.680080879259	3670.174215835441	3611.4645890552583	4421.094133257468	3612.393279883761	2319.977608560897	2675.583198076174	2698.5469989941116	3277.217894941461	1779.1893361757427	1831.8766218236804	1974.6569678789385	2963.25709443748	2843.0001684559215	1494.2626963234682	3233.2775515847734	3412.056112977876	3878.7584170125433	1247.5612802797907	2233.247474106564	2765.016043415239	1455.7974972925783	3551.926898627251	3495.4453192087353	3300.688694789667	2221.056077402584	2983.3119016576584	2596.4229158563926	2138.2677182713537	4401.25514723501	3763.346701082192	3693.853915390409	1439.9692538513627	964.388653842331	4013.373859135491	3517.3059844867184	2672.360877942325	2663.692780966165	3068.7941308897884	4016.4428348571714	1596.5848662930548	993.2713858951149	4121.479110927268	3405.6119609311672	3252.3179070861997	2397.0056410188395	2811.1816678998466	756.9771743566538	1950.7966761409689	2748.210358520017	1991.4013994802035	3996.569645830398	2926.4752969476044	2696.5771322651754	3938.5991222500647	2500.6058089315648	2431.7255347820733	3168.650277411506	2655.8368594474173	2947.0343083459043
Cysteine and methionine metabolism	45	KEGG	3773.2992257730543	3752.271108281299	3930.4977863604295	1064.2103278974773	3446.3685759662853	2350.3210172501513	4214.833590066663	3462.068300516675	3890.5972556416905	1646.4639637896207	4693.532311845918	5276.862785950313	4000.9758503968915	1152.312196951087	3267.370853419581	2915.056437829163	3734.8165569222447	1470.4721327377852	2109.995899318364	4294.353154620739	1843.8716001797588	4014.238443841489	3338.935776688687	2794.0452909683077	719.8537877368914	2955.6364297363375	842.4726651846443	3857.136474997733	1183.46118034378	3825.663512069217	1089.3037323848628	4359.1549500102	4714.010885139467	3815.9676210949574	800.4120631174181	1840.2169868572516	4246.42896124367	929.0398940977914	4308.1007534738455	4687.277661206379	2188.8001149165198	4676.587709990419	2786.0726573403194	2326.8314212934015	4028.3466708447427	1860.5800705056809	3079.3607355793965	2674.8424349481897	4233.010331966954	1013.5183621139339	3300.139725130462	981.0536288018225	3549.6752520304103	1368.4329307181833	3933.366804794455	769.3565304999412	3895.47150084264	1313.2100451874671	3943.5420841537157	1316.387240092182	3111.4674773699394	1703.9514059247995	4781.62224893834	1911.4500966987816	1410.6826699082637	1300.5865550488993	4220.820865751944	911.4320205583368	2342.898842605153	3516.104853805812	4980.494237360388	2007.5729125517248	2263.7218218099447	5193.111875105882	3733.3150420771926	3963.7044568825772	1819.855392101988	4746.007629950703	3679.5571256555463	3806.6008799160527	4307.6558374930455	4753.843329967991	4828.944378982359	2079.094607129186	4421.640451162864	950.4713017383262	3315.5349639300753	897.7332040673471	3043.9824993738775	4855.461052740669	4648.402656048847	825.7037141423208	3002.554488278181	1914.4632207070579	1886.2234010065733	935.1203694676273	3791.114352800592	1492.3648789773995	3357.398595245668	1102.5700823051427	4507.214253516711	541.5486342210575	3757.2328467469765	3781.8273812717744	4445.327807300031	1076.854895344547	2030.7355644549934	4460.5290653499915	4836.4538579418395	1112.1892070798524	4411.298390549036	1304.1765650284779	3628.77214345298	4085.291396547825	4450.682045479442	659.271788752134	4188.320063456813	1379.9488646891205	3762.2543545938343	838.2321468228237	4384.254358963852	1504.0624594219478	4483.626069950795	941.1959341092202	4711.325523333872	862.5369422994349	4876.894880797431	2017.049794675862	4853.937313439611	1803.3308561554468	4236.067519162887	1112.1552132429588	3663.2676837802023	1397.0619333062446	1664.3413954030384	870.0508574057609	2659.588514344656	4623.741978037503	752.6684982562269	3744.96592203818	711.3257966566174	4454.194101509739	5131.712926705584	3565.326325868877	954.5388572611729	4540.916620532753	1144.7423465944184	3144.2184670985794	1095.134355253196
Cytokine-cytokine receptor interaction	270	KEGG	981.1032145671365	1879.5609042187518	464.8540957506658	4022.5452056565027	530.4148707245512	2460.397889868434	2819.7902555663613	2344.2262586746597	2718.7515002960076	3703.5304551068857	3348.433423435273	2960.417614700533	4058.276341677938	3533.258873603752	2754.817368844411	3199.3644146245706	2603.7979473871114	4575.906940602504	4306.976741136373	1654.539396117393	4282.808304269374	1777.856785491818	3472.3549802769994	2877.0240669950485	3917.5168526095267	2124.86776949061	3983.508187134622	2149.2813339400172	4547.040438479449	2367.6691896217426	4352.557093199708	1176.3365202792752	3808.8489084762427	1249.3282359444186	3679.768787985805	3434.786409134168	1535.6396068497272	4511.638096299826	3502.9263333505687	3316.2070966137953	4040.368258632461	1174.5983704356859	1288.2805598956281	2104.34828340668	2695.406477362014	3818.3868680758774	1766.305438120232	3339.136226062089	2389.177641107469	3491.5368267329995	1955.4552774453243	4835.088078285909	533.862846964172	3440.8675356352896	2701.2604917705244	4145.619302751519	2821.390649084655	4515.212071765015	595.1634981335333	1413.8484037985688	2609.893984802335	1837.7114569524124	2350.2136323765376	1739.5136366037268	2591.7473718140277	4353.652090206489	1342.1355366347404	3803.201532721716	1093.292151368289	2559.3337080430724	393.8274309058837	4154.440384307391	537.4560613628096	2440.4951267019255	1919.1933750437624	1190.9104573568693	3328.8780333165755	3874.718727265533	1825.7200684221696	717.9092996202056	1673.1188964023765	169.34310593431678	2399.7308832960407	3342.1383826038673	2001.1085782394248	3698.18239909342	3113.5711667093233	2498.026958378449	1712.8284648874876	1944.2369776680355	1366.2634264271605	4703.1744519110225	1776.2329882891831	3767.7779523262743	3153.488929826377	4284.208880255395	1552.5747921581326	4091.989430393508	2172.3558570216574	3779.1308782255924	1760.1575180728373	3745.2952066312023	1749.8856365640806	4900.5712599788185	2121.5495297817556	3758.744524545019	967.5191295527922	2952.867095133048	1191.9525395525552	3544.4005357803617	3707.8932512071783	2576.0656372002127	4518.22378847285	2953.50172510923	844.3515116079044	4516.333391161434	1973.9480727193466	2334.745831693383	4315.9254102938285	4773.990089083969	2213.8984603876015	4059.507589830241	1690.9688240808202	4825.7494304588745	1203.6018123214078	4177.50382567282	2478.6896962040373	2840.29617483914	2064.86167539824	3368.6223737775895	3641.0952390753587	2611.2719939069166	1383.5858630124421	3642.6696218536244	1482.0731310293422	2549.0053279888284	4006.3784158489325	1717.0784059714592	3858.9005517290598	1059.176207910647	4462.663689186428	792.8866533999678	4638.599066012446	3024.76861012376	4123.409354233978	926.8114761636681	3524.5445048383694	1190.3906271690275	4032.401359409445
Cytosolic DNA-sensing pathway	64	KEGG	4085.712156289768	4684.876455987388	4568.828531880487	4528.018321499371	3172.8498562748514	4212.148250403705	4168.4939308385265	3962.2345654619367	3355.3795742167963	3947.134666731548	3860.7759476145143	4386.705586900498	4045.7773325413114	4441.5324577265255	3462.3849577839223	3248.2932007719305	3169.485150681203	4391.983091497542	3055.756367725294	1790.4645205085947	4492.457783873352	3494.8599954410015	3278.614607974278	3714.5023463072544	4606.924188959016	3362.51692497501	4228.015747906498	3941.008736088652	4332.652339092153	3471.3599573647784	4221.472579694671	2491.1501371072227	4248.093253966858	4241.9347340808845	4566.464797264779	4199.633271573795	2855.564884734366	4488.885755509385	4085.04513875272	3444.848120440473	3954.6769304241598	3566.3024445684723	3864.8699072945938	4156.601975059616	2886.9744706675638	4300.148221695163	3008.5792843692257	4601.165085699366	3412.1471172525685	4035.855279320602	3473.5842904224737	3923.7331162678875	4055.684212331835	4387.625742416885	3184.184586076961	3887.061462072259	2924.049889373406	3990.43148680109	3788.415928460238	3872.4122621735264	4055.74345128969	4600.336783428474	2749.4773913065824	4868.610038125075	3593.3773882192627	4775.772706379352	2928.306130015975	4377.925848593839	1717.3453474245155	3816.8068020448304	3319.8386824249883	3655.4103440708295	3934.645730682775	4428.978221221761	3940.1589542789725	4092.4659596223196	4765.347347138814	3751.5681016297485	4817.92225968192	2355.3883168137086	3120.9707970954855	4166.791412405685	3519.7961880341154	1604.637159402016	3359.175294639729	3884.901987052911	3732.5899825191864	4260.660166024555	4231.711636399913	3407.132185074772	3631.669342556629	3850.3428760941047	2860.524389102565	4516.770729229199	4014.5735318782026	4689.265789406444	2962.8740383357244	4397.551623456264	3320.5203335315337	4008.726252185123	3066.5697807378597	4636.335608202709	3502.1750449054593	4747.763605596325	2862.50547224474	3828.4389215681285	3343.7908137566396	3922.4977116874693	4066.7876189036547	4768.896565623621	4307.072348783565	4383.453653406013	3485.9785582384134	3895.8520321708465	2566.438498664245	4687.115981341122	1962.1934877415238	4422.433886715105	3546.624552018718	4308.139546527102	3090.1825505670927	3890.5673326344727	1775.2790425450567	4056.953896665928	3270.472084463719	4421.264414977679	3850.608524297609	4663.877848735411	3851.7637868493994	3955.899974907783	4291.662047550852	4591.426030259214	3963.5249144741633	4925.311918398376	3358.689690781129	4119.7842666419365	4514.058726043075	3061.3529258800418	4162.695163282545	3749.997691814024	3813.927023582415	3212.5373555045608	4249.680908416192	1882.9124871701758	4375.945209514406	3862.693920679283	3909.3740254050467	3344.670154649748	4443.407061076782
D-Glutamine and D-glutamate metabolism	5	KEGG	6271.493784062415	5312.457372105918	6082.658965554398	408.11969946935494	6216.454887249319	413.09445502553444	6032.082941596625	3853.82132141893	6344.442634344524	3525.6723261707225	5990.940449825247	6133.990797007444	5880.844945442711	404.2657314482296	2528.4556581153925	4223.301610571182	6180.933443086609	2050.8616600666405	30.48550671317059	5640.257569276503	2656.948904574432	6077.80829702211	5165.1378121022835	6080.768364754127	701.3816147091782	6281.971157125898	585.0822632755982	5698.011542615163	938.1327123551395	5840.887766009326	1066.0808462581917	6171.186334146346	5934.8578545953715	6192.446572641765	626.3443396594984	2704.884671135148	6310.9178115630675	919.003783595238	6172.079902886478	5921.531032351829	1790.7843875833025	6362.962338578408	6154.777576051231	2020.4038106102084	6174.108304765373	1161.1914433775216	6048.277489355154	1967.3013110751094	5678.576142398375	1116.049997119533	6317.265722198805	450.7694375119469	5490.064773383128	430.6476244309919	6467.808792814581	597.6348627425582	5995.197437152915	1409.7898205228123	6197.670659764154	477.2967296126179	6256.425059867726	2263.9638184226483	6175.699087035667	2142.4995737062254	4749.407187973472	412.57231737397575	6437.185584248944	256.59191326380665	6257.708173030355	1973.4486874946856	6233.1837658486265	478.4734928826981	5880.312944090858	6236.646131479617	2548.052360984014	1202.4222950977114	1326.4452307966985	5363.761421880746	5846.857119464929	6273.094858182328	6329.021193915976	6338.236947028786	6327.08944819471	4346.963749204266	6006.27910034524	322.54032370932777	6117.4600532764925	296.81746813654985	6156.591521559387	5882.661221875407	5948.219234863962	463.0240157650352	5781.025871561157	774.6325485897022	4583.512860601514	783.3241577097039	6144.747169809604	939.216451559676	6163.5279005264265	510.3871595159013	6216.998631783978	1159.8639265277147	6167.068294899027	6246.081112693431	5413.896682612495	2249.580267323444	6192.409868648143	5230.849265001767	6107.400482137667	847.3549305983955	6294.580745158185	443.47841898801073	6233.403785559112	6542.495635231557	6342.809723827631	998.2725390761076	5820.048260781067	1546.1407759801414	6203.88825738993	622.1959901975007	5811.025668435594	769.5708250393836	6054.35734459365	944.1394278182389	6344.264566434742	1590.6102185049147	5961.303302337606	4479.144053360212	6222.983650438295	1272.7251775518516	5664.197617521218	627.4126038979686	6351.810133858573	581.228411469158	5940.586431585571	524.5851007147023	5979.9385927773865	6316.3354227426735	1259.2142827161135	5612.725530995645	676.6138813641472	6224.385055435879	6446.403402651259	4234.788372478167	242.75417374374783	6296.662109912614	601.4491746705547	6234.854334596424	386.91309001226267
DNA replication	36	KEGG	1736.0920480868197	5529.060595759538	2623.9766427209884	4770.9400571303795	2366.327863930573	5432.249895777537	2286.3767514777755	5475.63064150361	480.96677175562115	3632.0830883158037	1105.5258125294135	4902.964751566118	333.84346016754864	5276.317445333247	1647.4853231976028	2680.163591710077	2316.9619882387774	3903.1283600777415	3979.623986498314	2663.8005542242804	3046.978748684281	2359.34340879536	5545.186927844094	3314.95075641796	4960.069083202522	1040.702570517001	4800.088591415445	2707.3225305082156	4769.615106949959	2993.3781951902056	4888.365254650837	3656.3177990420363	5076.5794167597405	3258.3256999162004	5378.930518844312	5298.540734135074	3426.5856942409546	4413.243370687482	860.6267425015941	1712.6043696792592	4074.9762390730175	2952.106529929839	2266.8102784062503	3982.991356683898	3126.118363738922	4944.718637466393	2452.7571942180016	4795.42576717789	3021.926126206113	5397.88330451994	2391.3710417336097	4576.611216442299	2477.1258229773534	4936.377162081317	670.5873724081107	4617.847623213977	3147.697652693602	4162.296485109341	571.1783460713826	4711.432108395671	3860.629064583587	4915.079724314568	3300.6186061964518	5489.210665433768	3167.0320246367864	4539.173633270647	1001.8384327911776	4955.357358408422	2236.5965044167656	5114.147154408805	2500.117569831932	4762.239714492057	441.348637923786	3474.3268412101593	5095.277579191389	2555.551841317689	5185.138160653613	1296.515233176125	5174.47669833246	2915.0192337436297	798.1530179129894	4525.3573430117	4202.382855944505	306.6180497069588	3670.6840959557985	4394.224716768232	1236.6918622363155	4644.689147845335	2953.8236259794976	3751.0126397588574	3506.2021202811998	4545.8373442921	1697.0137184364444	5017.544795642126	2644.1901772847714	5077.539073802998	3897.8136721059263	5111.280312562003	1406.0473362242378	4975.383577538681	856.6142034835755	5039.8933166728	3024.6494562273583	1691.706531742376	661.2863415072802	4799.817317966397	1566.0785513990604	3270.73854026042	1955.71345700587	4511.426647749707	1624.3445255776985	4149.664002253064	2206.5799425356026	3440.0354000521047	3169.5258847217788	4921.192512821922	3137.36929734053	5281.36019626504	828.7012293122109	3594.393127818921	1439.3251392548973	4793.739217298233	3311.792908581559	4876.592831769168	1587.197678413545	4722.745747697145	4363.597432478487	5114.162282215722	1199.4094124839714	5000.366739233822	587.6532155943167	5525.032007134993	919.8217246730067	5195.710590907425	1766.5898394030112	5384.691876049304	3933.706800455724	582.2158664160631	5530.447649628762	3673.0757093709	4079.338082436782	3013.909837797558	1729.1776732140854	3253.8265795071275	5072.69709966583	2844.906541521028	4752.63037103456	2089.202855160446	4905.142771990199
Dilated cardiomyopathy (DCM)	90	KEGG	1292.4435420515042	1069.3029536596139	4661.360144290221	2624.62651665641	3029.1332429698396	1614.9365979256454	2973.8831372301206	1856.2332880945378	4308.603217824052	1898.9447901118388	3064.750843529915	428.0237212798128	3914.9281959293116	3000.1905640192617	4773.244505662701	3208.6580345647676	4924.821441116847	1849.310132222474	4290.055167783479	4207.901627023918	589.7644919426062	4206.816605239266	1558.288960370257	3881.5251187501294	2590.3581376132684	4468.696509508822	2789.361373935409	4347.999600081533	1978.7482071682075	3709.8561881911423	2301.8852564924205	3710.251559966689	486.1546505746897	4185.738992067988	2459.817367823479	2636.0073297901185	1998.8435552388212	2286.153242409896	4438.574771987531	4346.396059263985	1234.3870328345133	454.7047248677759	3674.5004956550597	1586.8323291222302	4414.828734759821	1845.78711123712	591.296774306204	2698.6572684306584	3755.365748119367	2349.6231200328025	3541.192081272333	3116.2853799143068	3479.2384966150553	3512.740343951629	3926.907615260971	3691.093339283555	3703.436694325996	2178.7662533158327	3595.7821174084297	3005.9060237487	4523.286001080845	4049.5228282929606	4308.570816808253	2468.4407439038227	4524.863758643525	3593.286983616329	3258.5030859363774	2596.9519980022274	4366.408085572892	1766.2492665280363	4446.8602137235	2622.024850337063	2952.378891237569	751.3886144581428	2071.9758832292277	2116.1778232969455	3878.4722613885206	1313.3829608643898	1331.029891840005	4237.204060356501	3520.527452613794	1895.3647951652663	399.756830267001	3566.2490913693514	3828.0786307142616	3369.9210813969476	4436.989207161079	2908.44981062417	3301.6825643796583	1832.258881477525	4144.932096464947	2789.1324657230803	3243.188954041561	3726.936327743322	4297.007743082003	4324.404696208146	4733.047510681658	3914.7121422097234	4168.813430855409	1986.1437979435684	1428.5511247488528	3511.501442857259	3280.4809893683646	2152.3422248276133	3675.4483138492387	2166.2514398642693	4480.051050395945	819.7238227987788	2754.7344079843574	2910.2324359017693	1626.0759846546819	2874.3918198706965	358.7672164135687	2407.6117553932127	4080.3986304144746	3465.8422828967346	3823.349359398728	2053.702055265546	1838.6479586594785	2632.4846574612375	4378.937703418796	1081.0728946387887	1564.5497070303245	3525.9672155384624	1607.828917313125	1812.4069348753487	1395.3693089399583	2617.492092507459	800.5889836833139	3178.257456500516	3888.640345624009	2112.3520207187435	2601.7533010729553	4043.3040163996775	2945.435271521311	3957.146420051489	4282.801248316645	3420.7897775012716	3383.5943110112403	3401.672592062049	2446.5851628566434	3787.880759409225	510.25533866659777	2533.4871163265734	2528.1949936612223	3348.296948785278	2666.8873605688477	1051.4962062186542	1590.2609923111297
Dopaminergic synapse	131	KEGG	3291.096606595135	4037.97197786094	3705.458708853647	3325.575780975946	155.90464262586679	2468.6155017826336	4051.542398140376	4129.0615875815765	3860.3240128416332	2808.751398915738	4388.0918819366	3305.3142162163995	3656.561715235461	3212.100045476612	3512.4752686096317	3766.8895567844916	4106.213800155391	2793.3989246814035	4381.010016721208	3645.4599381363114	2271.8529812402867	3944.0071340429454	4139.044002109821	3342.149078656265	3667.285632910849	4410.9801762940315	1876.74137568023	2797.247097907896	2905.8797340354295	3309.7107329569344	4985.8003491314	3188.759603541015	2215.155385944879	2671.703908177106	2860.784273731378	3976.2902797106026	2934.331798465927	2723.268949438075	4046.7488203683706	3885.9920406740503	2273.0791168337073	2235.2427260809923	3093.325583723276	2819.5948506465793	3211.19011595856	2824.7634311480483	3182.7793658746423	2824.4530217983242	3624.7231070478465	3557.7758310941217	3157.0318042921003	1769.1378638869708	3618.367930056938	2031.2292280609643	1178.4199423316677	1761.2353000967094	2556.0399761697095	2959.6297996055673	2736.892546125558	3402.812545614453	2849.607727883169	4007.124534329576	3352.2772681299907	4191.093262050308	3785.5410091295334	2719.7670779601845	2214.762796098005	728.9023190974614	3970.6813122606486	3300.5609223012125	1552.4384354317747	2573.270025132699	2571.7461986163316	4111.625121042112	3832.7512553396223	2501.3843226486683	1020.1844098129106	3724.5055928680113	3455.4549931622014	3360.9605864272817	3623.5485678738332	1983.3209922897497	2699.589598287062	3993.30017579068	2903.0694150025615	3202.20278848329	4249.540829874288	1612.7891165201236	2039.6451910593255	4086.5616382818744	3597.369721193357	1908.2838364043512	3832.4431183801125	3258.0427600453654	3012.9380141583324	2515.8716382354883	3519.915717105693	3332.1949676784034	3191.449874265603	1371.826319807169	2882.797822387093	3417.5368671806787	3363.4527969709275	3581.8980509192675	4111.093515180834	2860.129243889605	3263.850119700945	2384.6905358343865	3530.923007178003	3051.3836689504674	2862.4043706965713	3310.388357783257	3625.2576265757907	3503.2718934751183	3124.5302016681867	3192.7301184300977	3970.2661759354532	3204.947896219373	3637.1585634009984	3024.0449511475445	3971.822517585428	2270.2465669338803	1287.2559506206708	1938.8736117460442	3957.2101386111913	3802.6970803858926	3487.2407939123805	3833.4572259595893	4056.4564925948434	3382.544866020188	1265.785677680696	3461.6010165967014	3745.4775132402947	2900.2479811793964	4499.282864188851	2206.187545344781	3457.466832632439	2709.4764838169813	3435.1649893248327	3178.778156748592	2635.4125206478825	3759.7363684121447	3865.697496604924	3804.2998237779475	641.6952985509437	2766.159605469277	3367.644690596052	3925.0870160602376	2218.472350446893
