	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
Arginine and Proline Metabolism	21	HMDB/SMPDB	5917.001751463698	1959.6258327660776	5333.177528240453	674.3597273202955	4846.81235964422	232.5153434667051	5802.2499260162085	2239.6399123796664	5618.759733294383	2868.4906086282144	5345.4385718653975	5335.733271255594	4985.5430967006805	858.102404225628	4497.342949394905	3338.26632643269	4381.017254839539	1392.6540464113564	3816.1610480995564	5779.843137941772	2723.8762834366385	5230.41901181674	2899.7550953357704	5404.516481490552	1624.3792845309522	5492.811962452451	1261.2603460021164	4200.487395668287	1298.5956757677845	4887.0415832942435	1018.9361081932477	5242.893115314103	4448.3507572608805	5930.464111427633	900.1159097025876	925.8459451391147	5984.470125320428	706.5006360244988	5083.37130051989	5623.009771479245	1266.6675366554016	5952.176145365122	5680.615308049008	1165.944025925974	5698.826379708514	1943.9689365081945	4163.65601539074	1093.541503432425	5093.995233222918	965.8298812555822	5590.396159007106	839.7738120867511	4974.793013057339	802.8667037533652	5603.83034203083	457.24399306611895	5121.6191407691995	573.357929251554	4964.930301447713	1371.2703258571917	5618.381407235503	815.5902118128622	5894.652882753483	1758.2960848560986	4541.744734727876	1440.3950854591792	5635.958815112972	303.66080567928316	3398.533622885801	1168.8873226762503	5874.489011665697	671.9342659236394	5792.861563013806	5985.593990468852	3021.290090855821	5669.321670637534	1680.341454530572	5188.634269253383	3815.513317020671	5539.751718921455	5707.348351390531	4977.226250296549	5651.9731180039125	2814.7946959367423	4885.386322985246	626.037696007963	5972.374379728125	990.288015512871	6085.969720691605	5672.374980437251	5414.286334933164	604.9149995624264	3944.574812776646	494.2396458412785	1533.2293844583312	375.4422279457598	5678.443164445267	1649.5396010862332	3738.593370323879	116.79671631320993	3746.9443439197757	1533.3069838721424	5002.143082744566	4324.665974361425	5752.647131716956	981.6435632637757	4934.2383335088425	4951.0852966460225	5995.485688941259	596.9128744878394	6065.654032080682	977.7031497661754	5444.3442983685445	4716.226495312754	5398.139780023959	1069.3163417522264	5605.863077179053	1384.3091578024562	5613.4553716808205	1688.6310615330344	5842.533363244228	1198.479261404658	5269.709075546707	1124.795186047332	5255.324540107312	1081.4493459476303	5445.639950528147	317.80740557088524	5865.038402583459	1373.7880562820794	5799.271102835444	1156.0904138874605	5885.483895670444	972.9574088402551	5793.757853853864	564.8044123045228	904.3773036204807	5606.706387859781	637.381315818132	4358.843105848522	1546.9489086739618	5426.071300236665	5561.47385739717	5436.783782231408	718.7822338640477	5912.657897439931	41.25095605261109	5977.338522326143	1014.9430819005922
Arginine and proline metabolism	54	HMDB/SMPDB	5564.205425601283	3419.052226274013	5377.907081580765	476.032510750902	4946.545033043394	346.72021261680425	5338.8343360230665	2419.4121636137493	5782.604951855141	3133.0826835156463	4731.4581114119665	5485.477234541715	5035.403234679559	678.2521040134633	4074.7973063762133	3276.4685023626566	5075.31384791491	1083.5098937210098	286.3405526371211	4929.5598950760905	2453.6917882295857	5047.851987734475	3371.868505165996	5293.298102332846	934.5900669552988	5431.674495432761	642.9990167493146	4644.053984382539	1202.0799376363466	4897.347801832009	816.0987422120751	5315.017169893358	4897.41202730738	5600.222073477497	770.3586525891513	1568.8534987759479	5158.778728145571	583.6119891712349	4253.593063483598	5367.657470819772	1358.2130617097157	5595.2697665398055	5285.304509851764	2290.6216416768802	5348.170818021228	873.8687915739238	5072.222440497608	2391.1782709090508	4809.676627203142	883.6010313538859	5553.967569777609	745.5184977730781	5207.784091789797	794.5299701935168	5573.498247858792	1257.5351863924002	5048.578970413335	779.1949108004808	5033.7097216027505	622.5344410621899	5370.65034160099	941.4928286073039	5580.537966527552	1816.781524918344	4197.654261815776	709.2560284436299	5820.2326091089335	600.6063623656802	5010.669383233973	4017.6689268842356	5577.940697515108	668.8088549232679	4927.437695335251	5564.0196229447965	3763.169630200198	5091.735914240754	1993.1733426946507	4967.051320492506	4246.560836901161	5376.263531323438	5451.556158102556	5465.553213437616	5179.717170225792	2725.8282028077374	4798.0164803223715	687.5757173508024	5360.921167265706	860.5942380737962	5630.4222542647785	5697.232776050417	5518.7338849593125	536.7631374901678	4138.135215519248	865.5263428212896	1371.6864392317364	668.6019087198827	5408.620211183397	1663.8358879241828	4673.947932229112	556.1236096215861	5122.148627613658	570.804872525175	3835.281010035369	4338.891510151425	5446.780921257329	1284.3649992828434	4610.122981701205	5020.063019136672	5628.6170214871945	1016.6345641699568	5661.519921751532	813.2309856529632	5488.608844996627	5451.605134419156	5539.462716733246	1098.6850432981446	5199.6972184021215	1470.7414754779763	5106.8899163624565	936.553073527307	5288.874078799809	1218.3485551598428	5391.891361085195	922.4965744061147	5527.744895799429	1457.3385064293013	5362.614622043512	736.4437629992892	5540.760162544391	1354.2937302122307	3097.1428234306663	1176.834183438124	5648.53346659553	1155.6169066649302	5328.282063078677	646.0963510375125	2706.480782860393	5412.934490505678	1150.1863976452803	5004.915279446014	834.5710037726103	5578.823725241707	5872.94909169236	4862.513225058119	1498.306685228335	5450.844096614325	709.9681645520898	5610.773380637424	889.6966920746902
Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency)	20	HMDB/SMPDB	6000.530051077368	1738.2713301991137	5264.6806292681285	490.46396728309116	5409.712795576709	233.76730599302132	6060.651561225665	1944.00131240465	5798.938323588752	2400.129374977205	5918.308511842824	5366.9312730616175	4820.839929488672	580.1546340178352	4770.5490447865905	3489.238390909112	5464.847983737693	1495.3658582542514	3554.144875589055	5916.619368069806	3005.267032353534	5235.055671410842	2524.405757180612	5469.722870701372	1259.6937481548791	5632.357849917744	950.5532833064691	4578.454662555253	847.0268146935935	4842.429895093337	994.6131532243337	5880.509676542604	4274.146711433017	5934.791048839764	639.2584703115713	484.7834583566085	5950.928873145569	565.3487230231021	5026.8456473898905	5540.196294477088	1340.0104175350493	6050.469173758678	5652.715647335414	1047.2235688119993	5852.864187312589	1399.3584977448038	4522.364561552402	949.8034683872398	5320.710046306787	854.8886719376795	6093.242097282077	728.6040542210112	5347.911171103895	580.911390436864	5556.135837958376	260.9021240237694	5283.510206406453	568.4574164175095	5481.21305834163	884.1832828359975	5690.607371330719	906.4650128698844	5929.676356051917	1731.3743683299824	5061.196110808793	1129.301550359126	6053.0315781532645	317.71820762528927	5011.107759796468	1312.6075332371724	6007.9865209458285	348.32293970575034	5804.890008452472	6083.5429842703725	2646.6293194003238	5716.672426821718	1127.5961666475987	5059.569717199543	3617.2553504375933	5594.742082137023	5806.236304297711	5064.852226345694	5966.383741808483	2385.3131558005925	5184.85308606205	385.5777238374434	5973.015391100351	1235.6210532109956	6102.693979741909	5719.520967134951	5369.816380249774	522.2506607452762	4048.8766042218626	458.87080835066246	1333.1761134767683	256.2289909755514	5794.862499654499	1036.958002171857	4945.7965631398965	130.65260049183286	5991.608486119899	1455.2234510476503	5259.0406131962045	4111.158448437214	5799.968437935361	934.2700536185289	5487.478221983152	4790.689718857707	6024.104526799605	538.921995909113	6124.640591329719	1078.4894770778028	5652.841104165694	4660.180705382683	5891.987302617536	942.926183581175	5553.747095151296	1333.5329753060041	5672.862630209782	1438.3128834817758	5793.340278140401	1247.6978141425968	5996.932223697449	1063.2032911952374	5626.44494458586	1266.533105557876	5859.271330609718	264.4381213955335	5874.954791923485	1371.6071227139867	5870.931460102548	759.7106618285482	5932.572504608359	593.3951108875239	5908.300333198081	393.940841369135	806.8037544049729	5563.497263746706	847.74653535075	4182.080884814512	1450.695129458395	5999.535438073347	5576.634079795077	5388.55281973844	255.4593585183704	6134.42958249704	34.6088563891903	5994.049444745573	1047.4177702793797
Argininemia	13	HMDB/SMPDB	4406.639813087071	2901.201897843863	5636.864830610086	416.9271158232283	5819.2477186090155	628.1722100764595	5302.00301575365	1842.3957002736247	5034.091088154127	1940.8961284962868	5721.745813667076	5393.622432997394	4993.594341276143	453.7594840119473	3387.936609051868	2155.5597420971085	3722.139568455146	887.2899936441601	382.7464947989001	3960.333984471955	2067.5381550430843	5761.2987858005845	1583.2208755642453	5141.913838431409	419.5123037187607	3795.7329533179486	917.4174320876361	4178.067420483176	434.9595803434378	711.0211406687619	668.5542188274626	5766.640893480911	5462.379114227636	5647.009443662559	488.3501651079548	1053.5036232011055	6066.315275023792	461.92480305580654	6048.864994599171	5194.987383545445	1707.5460432793743	4585.458270452041	1842.7633822277166	1869.8018600403395	5355.376186373933	1172.7578029589938	3236.880317079148	1751.908872924797	3639.9492720153607	984.3266730942951	5820.020119724354	546.6046966262901	4512.539257166632	598.3009168552649	5887.665506744614	247.61501876008356	3577.7646964161972	643.1275477965294	5608.957834207184	928.6673524669249	2991.633203119196	1115.47242862014	5776.313007263082	1190.1313287341136	4426.2944016499105	910.3248231442614	608.3833839620694	354.6331921639569	5826.146546228687	2440.348555711835	4536.6927863529145	314.97954424037704	5827.02485348759	5161.389473351956	2349.571728619235	4637.802769460511	701.8393482724521	4610.561276602941	2967.022859022213	5744.361472681333	371.05021831807755	5671.209362331696	5195.348296465897	890.7663208097025	4507.909043820111	661.3958683090095	5909.159502380028	567.883885783741	5614.403463716342	5431.556155120075	5853.392025046764	664.9859081288183	4843.043368675404	537.4951538399745	2613.8263039045783	589.7900998616642	5746.794593752825	1798.1103483869174	3711.543882220912	189.09883214061443	6107.526202707516	892.2644238367278	4776.630691062202	3695.940528740328	4892.63219078197	1007.0053004948521	5187.609936612643	5003.452498238287	5849.118701869962	621.1547443132358	4720.866691678744	1369.9216630046799	5643.078317252477	5873.776239415456	5857.227238196359	584.523860794455	4381.907628739013	1351.9040938557018	5424.84012719414	422.7230083855942	4676.791100168801	833.9082655845757	5834.657649542103	576.0263962569561	5505.960583576292	1382.585261232201	5549.429551822221	647.1263195223108	5913.765179890399	892.7459018695386	5700.817290090657	1331.0724347091664	3948.6925632214593	971.299034477599	5722.297991581472	631.4327344468932	5360.890326138218	5558.603695892356	538.2372279860086	3660.192674660613	908.2318206004978	5545.234457795035	5766.081737361552	4795.650183868194	380.1678221746198	5930.298950515186	1668.1036964042848	4580.6537975554975	1000.0773041004535
Argininosuccinic Aciduria	13	HMDB/SMPDB	4406.639813087071	2901.201897843863	5636.864830610086	416.9271158232283	5819.2477186090155	628.1722100764595	5302.00301575365	1842.3957002736247	5034.091088154127	1940.8961284962868	5721.745813667076	5393.622432997394	4993.594341276143	453.7594840119473	3387.936609051868	2155.5597420971085	3722.139568455146	887.2899936441601	382.7464947989001	3960.333984471955	2067.5381550430843	5761.2987858005845	1583.2208755642453	5141.913838431409	419.5123037187607	3795.7329533179486	917.4174320876361	4178.067420483176	434.9595803434378	711.0211406687619	668.5542188274626	5766.640893480911	5462.379114227636	5647.009443662559	488.3501651079548	1053.5036232011055	6066.315275023792	461.92480305580654	6048.864994599171	5194.987383545445	1707.5460432793743	4585.458270452041	1842.7633822277166	1869.8018600403395	5355.376186373933	1172.7578029589938	3236.880317079148	1751.908872924797	3639.9492720153607	984.3266730942951	5820.020119724354	546.6046966262901	4512.539257166632	598.3009168552649	5887.665506744614	247.61501876008356	3577.7646964161972	643.1275477965294	5608.957834207184	928.6673524669249	2991.633203119196	1115.47242862014	5776.313007263082	1190.1313287341136	4426.2944016499105	910.3248231442614	608.3833839620694	354.6331921639569	5826.146546228687	2440.348555711835	4536.6927863529145	314.97954424037704	5827.02485348759	5161.389473351956	2349.571728619235	4637.802769460511	701.8393482724521	4610.561276602941	2967.022859022213	5744.361472681333	371.05021831807755	5671.209362331696	5195.348296465897	890.7663208097025	4507.909043820111	661.3958683090095	5909.159502380028	567.883885783741	5614.403463716342	5431.556155120075	5853.392025046764	664.9859081288183	4843.043368675404	537.4951538399745	2613.8263039045783	589.7900998616642	5746.794593752825	1798.1103483869174	3711.543882220912	189.09883214061443	6107.526202707516	892.2644238367278	4776.630691062202	3695.940528740328	4892.63219078197	1007.0053004948521	5187.609936612643	5003.452498238287	5849.118701869962	621.1547443132358	4720.866691678744	1369.9216630046799	5643.078317252477	5873.776239415456	5857.227238196359	584.523860794455	4381.907628739013	1351.9040938557018	5424.84012719414	422.7230083855942	4676.791100168801	833.9082655845757	5834.657649542103	576.0263962569561	5505.960583576292	1382.585261232201	5549.429551822221	647.1263195223108	5913.765179890399	892.7459018695386	5700.817290090657	1331.0724347091664	3948.6925632214593	971.299034477599	5722.297991581472	631.4327344468932	5360.890326138218	5558.603695892356	538.2372279860086	3660.192674660613	908.2318206004978	5545.234457795035	5766.081737361552	4795.650183868194	380.1678221746198	5930.298950515186	1668.1036964042848	4580.6537975554975	1000.0773041004535
Aromatic L-Aminoacid Decarboxylase Deficiency	4	HMDB/SMPDB	6427.397434548781	1712.6608434346767	6551.310543787464	118.0518621905328	6529.817091445897	35.99729648543105	6598.085851441288	1521.4600945515765	5033.717985988432	834.4034623521912	6599.528884868686	89.17496821364071	6461.867897386648	282.8819465412736	6535.8882801598065	524.6455834242694	6507.201765124706	731.7399725470335	6410.211749031534	6616.545499243122	176.70594856245674	6410.164700735478	922.2034029534911	6354.722801276528	200.0177068001588	6532.574287791484	223.5173341966544	6576.068366927413	137.35492775143973	6424.9187119091475	182.87664613461084	6573.732599626005	557.8153382343373	6415.429628145856	231.6384685407518	1670.6498889238128	3717.8033047289155	214.5682805670041	6540.916786955025	6436.33610401318	210.23515448247727	6622.541489201301	6559.342262081005	62.129788074593826	5835.568789286437	250.3575762960081	6550.417389112639	165.71409880908263	6543.6732457291455	77.85520549161977	6525.094725801577	195.64064208001227	6314.034630522178	1364.817069264038	6556.378809732564	177.29533483034464	6544.688853222018	326.04371233452594	6442.535034483023	596.4161599849864	5408.406946665971	270.0829387800657	6616.529687161957	186.90848081686215	6443.152170001653	231.01151933994927	6579.011713447389	46.47589996364212	6218.875434595565	1085.4368391669368	6601.520263611653	403.5065076219014	6315.588110170905	6535.663334315737	1487.2963999632725	6605.053926794358	58.9586703927108	6480.762526306573	121.61746734831993	6430.187632726276	6601.577403521969	5603.101387128511	6306.555010932228	299.22151188740986	6548.835234184967	900.3996415774375	6480.550195624445	130.22804874956995	6621.044828168406	4733.7315147658655	6525.376887785259	122.06591218187032	6257.698090307371	244.8776863890201	6416.213261812385	661.6068076441575	6423.887701841095	874.336663720921	6264.253356722178	92.7343678685659	6428.698995790126	1824.1048338760593	6488.77851417417	202.94094013168603	6489.757067472272	61.98042159319132	5877.976977826175	1272.085165458924	6538.017206884423	273.5235944928625	6634.508802228999	1185.3306461046334	6483.874724733456	6639.510716003738	6540.997375220686	116.73187464367615	6493.331789361747	463.9407117140432	5737.728812611698	75.02991496904987	6519.340240220844	175.5182394926078	6615.049380098638	151.28085625480338	6437.381890953501	396.5373264837473	6603.606414810658	523.5190940205811	6557.863189800298	824.8158230960858	6585.194724480011	450.56244041952164	6572.175090434162	544.0939566666722	2544.55139291282	188.933036006756	6498.338116886621	6500.707087317338	234.6064610392936	6453.695080936513	318.90865717875977	6377.696035794305	1300.6130977935463	5351.624126622043	26.94186331057464	6580.7062196430215	190.4745713631824	6530.484190408319	89.79042735069855
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1	HMDB/SMPDB	3214.0	4932.0	5819.0	1122.0	5802.0	4631.0	229.0	4649.0	3097.0	1893.0	3694.0	1870.0	702.0	3594.0	5547.0	3683.0	5425.999999999999	2066.0	2102.0	570.0	4765.0	4290.0	5007.0	5698.0	2773.9999999999995	5201.0	1013.9999999999999	4007.9999999999995	3658.9999999999995	5440.0	5195.0	4403.0	5139.0	4837.0	1457.0	5469.0	2301.0	1408.0000000000002	4447.0	3653.0	5849.0	3884.0	4069.0000000000005	4397.0	5758.0	1540.0000000000002	753.0	5122.0	2226.0	2837.0	4552.0	2436.0	4175.0	5060.0	3126.0	3207.0	3101.0	3274.0	5123.0	1299.0	4169.0	4218.0	1458.9999999999998	4324.0	1815.0	5179.0	2247.0	1795.0	3522.9999999999995	4843.0	5643.0	1244.0	4357.0	5081.0	1946.0	1217.0	3981.0	1951.9999999999998	1794.0	5597.0	4685.0	5425.000000000001	4245.0	1513.0000000000002	2850.0	3173.0000000000005	5043.0	2584.0	5545.0	4381.0	5274.0	2867.0	5070.000000000001	4623.0	2639.0000000000005	4454.0	2882.0	3573.0000000000005	1299.0	2555.0	1586.9999999999998	3360.0	290.0	2959.9999999999995	1450.0	2702.0000000000005	717.9999999999999	1284.0	5066.0	1132.0	3437.0	3947.0	4984.0	4667.0	4808.000000000001	2042.0	694.0	1915.0	1379.0	1356.0000000000002	1919.0	1131.0	2098.0	2116.0	4125.0	1139.0	1154.0	3263.0	1754.9999999999998	4709.0	2520.0	2710.0	2539.0	1971.0	2002.0	2813.0	5063.0	1506.0	3855.0	1013.9999999999999	2390.0	1837.0	5375.0	1052.0	1006.0	2398.0000000000005	2962.0	5051.0	707.0
Artemether Metabolism Pathway	4	HMDB/SMPDB	6507.0	442.0	6419.0	18.0	6551.999999999999	33.0	6444.0	1050.0	6583.999999999999	4775.0	5971.999999999999	6282.999999999999	6210.999999999999	81.0	6544.0	1639.9999999999998	6467.0	4992.0	6535.999999999999	6570.0	1955.0	6514.0	3353.0	6141.0	58.99999999999999	6590.0	14.0	6328.999999999999	76.0	5726.999999999999	399.0	6258.0	1281.0000000000002	6498.0	29.999999999999996	227.00000000000003	6555.000000000001	135.0	2957.0	6555.000000000001	5103.0	6459.0	6615.0	3270.0	6453.000000000001	40.0	6474.000000000001	288.0	6311.0	20.0	6498.0	112.00000000000001	6482.0	128.0	6407.0	585.0	6263.0	396.0	5836.0	111.0	6266.0	5010.0	6624.0	404.0	6534.0	183.0	6107.0	7.0	6099.999999999999	512.0	6547.999999999999	28.0	6509.0	6326.0	149.0	6561.0	196.00000000000003	6501.999999999999	6135.0	6532.999999999999	6414.0	6565.000000000001	6467.999999999999	5469.0	3935.0	3632.0	5616.0	48.0	5581.0	6566.000000000001	6489.0	55.0	6520.999999999999	850.0	6489.999999999999	321.0	3884.9999999999995	39.00000000000001	6530.000000000001	310.0	6562.0	499.0	113.99999999999999	6553.0	6095.0	993.0000000000001	753.0	6474.000000000001	6472.0	67.0	6601.000000000001	157.0	6403.000000000001	6494.999999999999	6634.0	48.0	6470.0	43.0	6547.999999999999	70.0	6593.000000000001	35.00000000000001	6535.0	48.0	6425.999999999999	134.0	6438.0	210.0	6514.0	303.0	6168.0	24.000000000000004	6465.999999999999	272.0	6620.0	43.0	6545.0	6597.0	230.00000000000003	5732.0	17.0	5776.999999999999	6291.0	5880.0	26.0	6480.999999999999	65.0	6356.0	19.0
Ascorbate and aldarate metabolism	26	HMDB/SMPDB	6259.14511235227	3251.134460019859	5474.870485994827	427.59979023420135	5947.921477626187	735.4088939152041	5674.848776069697	2278.574717208972	6309.136890285767	3512.189878278671	6106.746137178586	5775.268621598709	5750.294864105087	649.9477540106232	4668.352089051062	2349.2922267316667	4925.751265209081	1205.9757869947975	1832.873037968197	4398.491126182407	2607.1910218743037	4772.092557814404	4035.913429677409	5526.984759215396	438.86868131395914	6270.448366128391	310.268469163056	2194.2621637109764	680.280664177898	4440.203421564852	586.7727436722961	4787.47794503953	3654.282592537208	5950.646511177099	485.58940254590135	1063.6517485008628	6435.741542718639	502.02338383004843	902.6361921930854	5616.123649398753	2677.576589480272	6334.060248884704	5337.691679464264	2151.660015912317	5942.951070174487	534.4655609197032	5951.316423414083	1065.7253313477227	5940.7271563728345	647.396632662401	6168.09282175494	395.33956394163215	4550.7807611580165	319.44109941322165	5021.080423107383	594.189113973714	391.0994665989764	978.3611139704323	5230.403575774832	809.5352784429269	5927.482150715196	1271.9835368957463	5607.774497932572	1680.2365745361367	2744.6827391864535	575.7378846859982	5707.443250460307	461.90640100120646	5765.294572616789	2133.653103336208	5994.07484091128	426.643291361735	5267.399208274922	5908.757978175738	657.9016789653177	5852.281951232299	786.8907236402699	5719.915117056568	5189.528372375245	5292.688982652039	460.7207007462411	5669.212641839501	5572.966929078545	1676.1648463749848	4042.394679043008	600.3888578309243	3288.6166681701125	644.2048657446334	6252.571714973078	3113.054975811228	5909.622175157682	416.6968154326539	6036.205571105842	727.7055514561606	5186.357323083319	464.52698216234137	5005.811743803669	1147.023147183591	5667.528658685713	759.2034227456099	6154.134801661741	521.7047263302411	109.62639594901201	5520.120275896343	5918.7036938027695	1610.200542100052	2854.998159937903	5875.411985126176	6233.701722845056	461.6092103783378	6187.754328977646	842.3870778757486	5031.1399659368735	3397.0363956494666	5915.737668293628	985.4583151930933	4709.267167790385	1152.3965820026067	3916.633522816785	655.9739079450361	5701.569139283377	955.4277645655711	6005.978470872392	677.5377187125372	4049.4656923577	769.1246543436055	5793.222221002735	856.0639298722999	6326.125420417125	887.1507089402303	4476.4622325593355	519.5554947915134	5719.55696412978	337.80547359530146	5917.052141996879	537.0254516126755	5947.652248854064	6120.783169250337	665.8723245583808	2506.8383277763733	486.42453568023654	5208.743598922288	4312.873194547678	5710.329101254346	332.5890913629745	6267.167651007289	437.4181017605031	5751.224203923405	278.8892613360292
Aspartate Metabolism	14	HMDB/SMPDB	4682.268865510482	3191.190602298254	817.3896452780436	235.47691883948207	4554.631162101843	1249.061933027309	3718.5534387925863	3064.5688477568415	3076.0671112408695	442.3625429353194	4761.615841678209	3519.5551841947035	2770.0114847550667	359.1915548535351	1275.8456752510226	3656.691022968379	2070.364419690887	760.2248516069703	4116.6114866499	3007.120408117463	2871.0772318946283	3751.059382444544	3872.501991191674	1605.9132778339147	317.8041994602833	188.3289249002528	219.63271208372146	1888.0942942852616	55.90178586488805	471.57313451627266	298.4701725344236	2347.6929139996605	5363.069602449564	166.407969839068	140.6299359606064	2097.9234885817914	4434.040300220539	62.171436140224486	877.2113227749138	2320.06157244321	781.5433485819015	5187.188509329188	1685.9033439271238	1012.6514507740529	2193.104145741493	812.1321574506738	1250.5535139735111	257.1833242847636	3610.0863535746735	86.09104166008332	935.5395600425264	512.2508139613756	2575.730620576853	458.3151128909606	1715.3718614336904	120.43412768407808	2077.7561519616174	322.2304627935529	2070.7935111345987	81.73448010823415	2409.141165156181	755.3069759606635	4712.5908394401085	1098.0220689762082	1636.3583927319196	750.5847809929031	4554.219666492049	65.99734403853043	2078.1909108731475	2822.0724956216563	2693.1214393855257	468.91385321030697	119.54356853230733	4058.6871930525513	2777.037724797599	220.4589471021569	141.61558968967347	1173.8977448903665	3895.5045022990744	275.7846775398921	2399.00347553247	5553.132815323211	4879.562584642948	3103.925687454298	4939.213816226573	1093.33639061715	3365.646407630521	195.9441734125292	3900.891214169949	5513.3721460088655	114.4242167726473	473.8174195567149	4070.8634112342543	420.74956197519316	5519.274367783748	202.1167527423588	1904.1229016585778	200.65575676769808	142.88228557026994	66.57291354945546	4813.4464960310315	1073.3384100833316	1929.1109282684622	5265.321344155884	3163.8640264435076	193.28603968982253	461.057749198933	5470.792264793019	4792.344367854906	250.09262583878746	4952.421916243833	471.7464056444092	2772.718793375149	4298.878994458303	2329.9079360342466	607.406142734949	3163.28897130962	491.92184552006137	4447.784136709949	310.4590011029846	1762.2159761610678	335.59146350645955	983.4515660232951	153.22247105040836	3464.3965773656223	1823.7268457612238	4683.480403503263	704.3572473122956	4775.29921705338	1305.8579794725333	1338.13889933479	416.2447763502018	4491.966532666063	945.4561157391431	4791.289964642608	433.4949614217332	2532.8716890772	3104.923884992811	184.54565910029774	722.1761049988124	123.9414881026406	3745.9588184786944	3439.458103557704	4785.905887811368	155.3271847578059	5437.45973300695	612.4535201708723	4570.8968718549595	74.38687687185865
