	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
2-Oxocarboxylic acid metabolism	18	KEGG	0.7140943186494325	0.4958417303467191	0.6721697383400462	0.24096249687057122	0.6659245769982709	0.44920188954406975	0.6313030289602125	0.4681777954932032	0.7998154643391193	0.35322303167285457	0.671017562106508	0.6701221625885836	0.6775713880281306	0.30092156679404086	0.5026058587957785	0.39736685042389996	0.6942365499381263	0.3159246836193419	0.29669001242283666	0.6741055926507299	0.3418272353285655	0.6807307705470677	0.39058243878235094	0.6209084326251098	0.2776977175495159	0.7108070101493855	0.28788465882765896	0.6588079871515187	0.30150730185876334	0.6636336239734719	0.28821216288676804	0.7164851686213596	0.6218914838189679	0.7012770300389638	0.2556789552895328	0.3077070405222134	0.735252218654056	0.2903663070734461	0.6935969055603731	0.7041381483221033	0.3792805536738424	0.6781666456653352	0.7186173839873289	0.36073305545262274	0.731676351750219	0.3140021654672879	0.7280939557195725	0.32204572432287076	0.6326889130110156	0.32072644380635	0.7557078059425313	0.25794973588156883	0.660265712941833	0.2927421376467259	0.7523044909693157	0.2382674562622233	0.6964006996953283	0.3310125820273106	0.6387597787609156	0.2528305977798737	0.5540272285824248	0.31322887768734414	0.666835865832221	0.33003198824322494	0.5350689053372771	0.3525290777842791	0.79670526952793	0.28010304936164604	0.6861261890228039	0.5129709007577454	0.7425963410594502	0.25664350790106366	0.7762017949886306	0.7566114358816483	0.4541012586641885	0.6148805147133672	0.26641469003555934	0.7251459597292652	0.4796267918170579	0.6965370079944868	0.7691835276902219	0.6572103700433967	0.691404395290916	0.4152646523098351	0.6965625860503486	0.3309859565639894	0.6799027676184982	0.24415708317240895	0.7536455259151679	0.7471390798612129	0.7083482670272346	0.23135618595529805	0.5106133829711601	0.37315258049123623	0.37437342984275335	0.28909750931553935	0.6935957205767735	0.3094822641412659	0.7093319970369553	0.24024168535475343	0.6902379460773646	0.3001392668516346	0.7161951462358913	0.47645361738266223	0.6246261111027072	0.2651014505147245	0.7112415309826822	0.5533652472945183	0.7189645910522591	0.27172685786239037	0.7571636058374023	0.39929525917175424	0.6640001569021523	0.6526430785963381	0.7403833355892102	0.2550907741097515	0.6153438604885082	0.34983037748748846	0.6078133798975174	0.33040763009667645	0.7184778091658055	0.36719406168138363	0.7556121956828965	0.27140279598765676	0.7669970911171095	0.29956647655177115	0.665794794450609	0.35265626582719106	0.7058269146696938	0.2778363793967464	0.6625002963791694	0.2763400355515543	0.6872864259371463	0.2680553201473444	0.642090296746352	0.2776559026929711	0.5617107212134838	0.7516123752639817	0.3243640849181038	0.6277011587696886	0.24760578035985678	0.6951407471512412	0.7388969482853123	0.5738560676467309	0.31191736476768694	0.7481369851303449	0.36192419890852257	0.7175548347462839	0.2761830629565614
ABC transporters	45	KEGG	0.6130932339607892	0.7730755956164269	0.7174873010600539	0.668033583370655	0.7608520697676686	0.7594776387063705	0.5486195128486256	0.7718931893983102	0.6635234775348003	0.744633729516055	0.6597525922426827	0.7504313993073161	0.6563135477559932	0.7408980636936349	0.594233369060417	0.7486809669736683	0.7442843590473764	0.7705062512168397	0.7210985436029618	0.5652539910313864	0.8035854113763536	0.6396478926588645	0.8003275137614453	0.691537553542022	0.7449840880451605	0.6628229393167895	0.7144559748426017	0.609724778177761	0.721016194564455	0.6729460553682834	0.8258494370271592	0.6393985729169169	0.81685207209088	0.7008566035746687	0.741476364042501	0.7728810742391412	0.5519135124668874	0.7301935290227437	0.6599370827435849	0.5683904338571566	0.8051798503305224	0.6645601147688234	0.5301031608665508	0.8018159826255817	0.6628861654031287	0.7492943496321846	0.6343755030205137	0.7608914449264172	0.5787756540573282	0.7684858352522129	0.6140480850911083	0.7158751453036302	0.49185499933596694	0.7990310577350827	0.6530358478807843	0.8198287210020507	0.7001882212755904	0.7736075299921663	0.6842810986082536	0.6901096887617313	0.6844319376604577	0.7995301950415226	0.6415911644225649	0.7697552566381946	0.5230477104272963	0.7827484110664493	0.6246682870315038	0.6622098627068783	0.6514159242435137	0.8039111395277444	0.7709231676614139	0.7485567715615808	0.67646986544534	0.734491080780832	0.7744373266187077	0.6827132469669629	0.781731680028286	0.6590357246152385	0.8309724570118572	0.781990918652128	0.5989350919453407	0.819667571317317	0.7209716993982788	0.7246020555707252	0.625627717729798	0.7631872466595075	0.6876613088417207	0.7347904485880651	0.5998117399005416	0.7740924435274058	0.7317484737808786	0.7445325034925216	0.6439480761694697	0.8265986207460397	0.7163311743842556	0.7873967745549029	0.699402624695147	0.7657025589407335	0.6675185340196724	0.8311039620381426	0.7059576479778855	0.7787316561590919	0.672753461973174	0.8049555812882424	0.604381649016162	0.8044686908299272	0.6876317592414585	0.8028531837364751	0.6842612424742005	0.7750912224054355	0.7819926212314665	0.7170566744059167	0.7363149223391254	0.7526253246839215	0.6357346807459794	0.7804824360881284	0.5917193465635465	0.7522263476580284	0.7099615907732875	0.7876950181601963	0.5488910361706526	0.763160049657571	0.6173377875259308	0.7611397886551474	0.611985585460502	0.7327505590900932	0.6982782680323026	0.7666870031271443	0.624161909966879	0.7446523723201816	0.6425888016055531	0.6684727622407598	0.7197835353324263	0.7822317670409885	0.6682473547646958	0.7443920635423018	0.6846677917067143	0.6301370623174821	0.747194485347659	0.6074642224074153	0.7124278977549837	0.607141304572429	0.7905220809123197	0.6056882638748073	0.7226027810930655	0.6769087153657173	0.7111551209519767	0.6484931213089025	0.7417237673233277
AGE-RAGE signaling pathway in diabetic complications	99	KEGG	0.3195625173628716	0.4236752599558692	0.23043008705713522	0.5509727475731196	0.2974363458003325	0.46338830179080176	0.3457875291853737	0.45425299519546836	0.2871633576061458	0.47009774088050443	0.3400130104395817	0.41081829621228183	0.42065449661569293	0.48875972338458584	0.4272157991828121	0.4621797082396968	0.28243096231533	0.4982313760471274	0.4749503343590986	0.3438134758236765	0.4696010334003788	0.33835377087106455	0.5260153842049384	0.2765749034736113	0.5546031177956728	0.33751034071193586	0.5449493524601379	0.30367103794807987	0.5041837192086517	0.26456861372779045	0.5771224552374735	0.30312976897292193	0.34866099393250505	0.3420806940234098	0.5248752686971856	0.5260660908290172	0.2335426076246868	0.5282590346104351	0.277200297648424	0.40371346394439417	0.40097318178337504	0.2138072021262819	0.37958594959456526	0.4944679454826823	0.24118636069754598	0.4912607297500366	0.2700389119022778	0.46178156404370724	0.403658170475077	0.4824828627336066	0.23675389802075064	0.5168652465295475	0.3221571031393471	0.5239248594062575	0.2881995437460789	0.474864312568255	0.24884788238524666	0.4757351056372376	0.3090953587858676	0.5472452144029517	0.30712819250287693	0.5476643140318225	0.3429459536479117	0.5280973033967346	0.3429005090069354	0.5167058969230329	0.29275922087898437	0.5641169833285046	0.26820289531838676	0.38635923862003546	0.24689123948385078	0.5375473969110532	0.2947762807587163	0.27104673725533523	0.4260942823485823	0.3346479681835519	0.5311494173371721	0.41098480917577423	0.495174497933748	0.30503254317465117	0.36061088804767794	0.3721541773560992	0.2487016149963154	0.5585944534590928	0.3161621937522816	0.4746127139112792	0.3574331900541574	0.5158303534576278	0.300006513976049	0.29919989894633936	0.2622313830443509	0.5330886020556012	0.26754760593865046	0.47217452908441876	0.33548653190354544	0.5254851241953186	0.26742319367003103	0.4705822805233661	0.26017900414320083	0.49962480715604685	0.26659491204046787	0.572732035134447	0.28578104120468145	0.469591142119255	0.3651044691432819	0.5426101570548435	0.233391017917455	0.4180515161154749	0.23666848634733195	0.5410110841611703	0.24308262860233107	0.5082850156645476	0.3420664427985878	0.36089551939796716	0.2696011093155095	0.5091175540715105	0.35613249482771525	0.44700628237355833	0.32485406131882205	0.5395396193467484	0.4229485125630234	0.3972243548575006	0.2334865925627238	0.4865052962466248	0.3157646743585522	0.5004160654053392	0.29620642368172895	0.4666418224634027	0.2400108953146189	0.4407079957985206	0.333638115203858	0.5226470073794596	0.26046494210288224	0.4448270858515869	0.2788545772117648	0.4466070296749038	0.39693433645964626	0.27302175692781927	0.50569114070826	0.23449928297104053	0.5214548588687319	0.3041026339159361	0.33783615334200734	0.2201635735837617	0.46115226979742463	0.2284191289120623	0.5331336258353454	0.3411507307490267	0.5256514449762083
AMPK signaling pathway	121	KEGG	0.00699947560824369	0.008947854379057592	0.005234254764402813	0.007731424324802567	0.005233906637374713	0.009617147396037053	0.00694579580221841	0.007305492689315309	0.007892805877118629	0.00782713535915532	0.008089248778035869	0.010927705324270036	0.007212749203158491	0.012298946420389551	0.006564169272765727	0.010197827066451785	0.006753738902195487	0.011390551600500011	0.007769637351433506	0.009259062481978116	0.008294749149032226	0.005295509164196385	0.00684280129742907	0.00431424534651434	0.009224505853072941	0.008455407072147487	0.006835362058080352	0.009967736455305307	0.009435765311415083	0.005954241463330802	0.0072531300020403115	0.007848790614569055	0.010024641667351394	0.003850183783808263	0.008161172390502822	0.011055662926777603	0.006790715861731463	0.011803758349159551	0.008107509673072884	0.010478827286449721	0.010796574028234284	0.00861712399580251	0.004701585853881477	0.008886473970919765	0.008780869876985493	0.00964129929948485	0.007163567735999328	0.006505164062205374	0.008658632043348071	0.007874732979366429	0.00805610397828332	0.009153156047902603	0.0067016969407495425	0.011353571531481282	0.006031033640709483	0.008023045266211485	0.0059787879090614044	0.00765296559444603	0.007195672504482635	0.007520838916805688	0.004346540892900083	0.006098958637784109	0.008964367272333757	0.00838265861159492	0.007738338333903685	0.007994877222824458	0.006579675225447054	0.0076985516236385935	0.004242465904378383	0.008755574440919385	0.007428010259058048	0.007577443594768493	0.006895263483462364	0.008328105455027747	0.014947598261652184	0.0072491732591190685	0.006403900611447455	0.006343292985406427	0.012333739020750495	0.006396947332893689	0.012841108475813035	0.0118217920659244	0.008841914133753676	0.0136995223743086	0.008769237420942724	0.010410788760128943	0.006027343198913021	0.008509908035246686	0.0047678810878401335	0.01823110404505091	0.006399367302663029	0.008225929283932993	0.006198089659791929	0.004966710435032402	0.0044169893463273	0.004496198142818838	0.003456399495261739	0.005056719919481561	0.004298715585267257	0.007800630686466248	0.005456100629725591	0.004822893442955649	0.0031888393259727225	0.008205892962950285	0.006559980696484761	0.0057350436172525715	0.005148223527089135	0.005470001860970395	0.007697885039843796	0.009138481101213613	0.008199837974470207	0.008814621934881963	0.009406256177642295	0.014216722104366584	0.006693670128145843	0.0062988567937007495	0.011167512839390012	0.007610856696641861	0.012634963232300213	0.009736614818968573	0.010648303683319144	0.009662713394122094	0.00935614729276991	0.008827220632075423	0.005484512848209895	0.0075379251906570145	0.007814740671372885	0.011495931508080608	0.0109774574807512	0.005912360810312863	0.008236557237883359	0.012550634866501298	0.007825908390407	0.003947337281849369	0.007692182840161152	0.0042807006727388726	0.004413686007237329	0.007763756916068394	0.0075940051544217384	0.005698692365405283	0.007206461383385267	0.013852154005827719	0.013928339424326277	0.007726316733196217	0.006488825451830807	0.009395542828556392	0.010904481438731276	0.010006999076484863	0.007555025218295774
Acute myeloid leukemia	66	KEGG	0.11773633561317513	0.21109145483223712	0.10875645960902526	0.23622094526136037	0.08663711903058709	0.22941017698502292	0.1486079680166914	0.17944983923241098	0.110190122178391	0.16911730793369398	0.10137881057097763	0.16057469506116356	0.12977682503822635	0.24798551814748032	0.13886075547171572	0.16932701998064736	0.08581139695452257	0.18615052801543874	0.1759371638061539	0.15043368623481182	0.16978976493833248	0.10997945629760844	0.133846174415538	0.08292293988113257	0.24079161080991773	0.11606794112515055	0.20563554515058674	0.16499045094209086	0.19493901922402643	0.08201715583583208	0.22880517767199593	0.10996296449863516	0.13025763575616553	0.08143261020844199	0.2250954857996628	0.2040825820092694	0.09054749736331164	0.20686563758250295	0.11576031265957767	0.13173857840122902	0.1917967159578498	0.08737353225281026	0.13306676696511688	0.17635909619192522	0.09216418912287012	0.18525680631458558	0.10202337220578873	0.19178187600962338	0.12223234239206823	0.1881076387682922	0.11499197420359014	0.24246677022372512	0.15351448780588497	0.24797263943747766	0.12370423736959879	0.18386935102959362	0.1157186984290946	0.17953143450554082	0.15725442870757173	0.21477714449025218	0.07395257042167691	0.21233198060061326	0.08832242907303342	0.24430180616229605	0.1322684871526599	0.2129703202150315	0.12396370617894752	0.2202475573567988	0.09936012194235273	0.12234793545990352	0.09048206762957303	0.21437951772575195	0.10011713377580181	0.10258947775831204	0.2097382777797683	0.1132712685010708	0.1881525821277097	0.09778297541205054	0.16156622404958604	0.0775092182474585	0.1026532412406405	0.1503474709094849	0.0890324444547144	0.2551065366159365	0.11248041497061619	0.21177637177319014	0.13255572204791685	0.23775533222650783	0.09651256818531367	0.14082705517083166	0.07231213250729233	0.22025800807937337	0.10933725601173916	0.1814761521122653	0.1167110663845653	0.14268025324173925	0.07344736302457777	0.15300483970603942	0.08152807662085614	0.18984885629992318	0.09936404121437128	0.14095557338878043	0.1140224056400034	0.1421789191054237	0.1483698898053997	0.22837053590880785	0.09485285256032719	0.11384483265863794	0.06972379680160727	0.2098196046187702	0.06479963104160212	0.21631510745925395	0.11254793737156144	0.1803244820733079	0.12004555585668306	0.19680477433948837	0.12545395032334697	0.1787803658448558	0.1805461142036346	0.2330938258773404	0.14647659243863254	0.18203960821197027	0.1434616380454165	0.1947600582738598	0.13958611717840597	0.22899506511619616	0.09362536381041835	0.15286894145104332	0.07915318373459268	0.1428904597506935	0.10192288929939233	0.26196283413781596	0.10518682606319263	0.17091061320305226	0.0989072037780905	0.17767706204608308	0.17430347853184514	0.07352778578039415	0.1716030777332431	0.10544734483322879	0.21046035620148804	0.15692301387383356	0.1495153012387598	0.1053134527089924	0.19192085450328417	0.0790289371670128	0.2420631880968813	0.13835818106410028	0.2052517763760497
Adherens junction	72	KEGG	0.06476571204199469	0.051234518378298594	0.05684113854489853	0.07436588102473297	0.05400010074301845	0.06711906378289204	0.05248947776011078	0.05537793669714115	0.041727644747576884	0.076347950392895	0.0505908226078704	0.04980285485636216	0.059729285370118824	0.07495150089532884	0.049262998600814414	0.07015028887199132	0.05243630509114404	0.0787542600862737	0.06703101501199803	0.05905210492894367	0.06667725988015202	0.061153778049555046	0.0586282703761194	0.04342221654140099	0.07732404870627821	0.04712228857164663	0.07451180782884614	0.05627170143698104	0.08648746875176011	0.04471608904803899	0.08623648096214762	0.052293156462931	0.06455822881389169	0.03999023241298675	0.06507321952477335	0.0658791927754492	0.042923695360416785	0.07195457169012157	0.05402203528689518	0.05352344724984767	0.06775578825032048	0.05012103960455512	0.050016165005743435	0.06948920835268477	0.04588542007854619	0.07359802804561699	0.04947949047675661	0.059931224376582215	0.05695380625734141	0.05839990061421822	0.0383969995299977	0.08368888002746588	0.06327814119936355	0.06329192372748361	0.03903979352071293	0.07871195088595385	0.05685842514678463	0.07430049841674181	0.07341683516638044	0.07231475492648229	0.04325406559940354	0.09419404822189452	0.04781714325795851	0.07094252626012017	0.048893718550888816	0.07950500446309414	0.04744629762566759	0.06268978720071262	0.05067607925164001	0.05017376032468015	0.04200499468122705	0.08705986535297587	0.03928079000446083	0.03510264013165879	0.06919095232493713	0.031771817107836074	0.06612647936274658	0.04386805525498916	0.06895590328627071	0.040989880058139014	0.05519787427470092	0.07701587728484505	0.044741039270452414	0.09029473405034237	0.06355738686807225	0.08332787456455366	0.07245539121892206	0.07933031125714239	0.04005930310785301	0.06743086312850431	0.04275331636992851	0.086880076042683	0.058097705925956866	0.06261502262148651	0.04939650935363322	0.059964408518351504	0.05208323399192787	0.06201013287142749	0.04072086778901966	0.08221272904231937	0.065546184512021	0.05402459857193763	0.056261916132650504	0.06768882682923234	0.0638711417597569	0.07581070998297036	0.059132773140211745	0.05826867258411408	0.05186202663857328	0.06550801583470685	0.044280402447692845	0.06766086161720015	0.06687785067236479	0.08281516720668197	0.050905723843577645	0.07504967803507767	0.06163162349937448	0.07547948407134489	0.06183573791897247	0.08589465128826514	0.0668380607763906	0.07535890828964267	0.03918570188640388	0.08488626176962767	0.046946685651500654	0.06832430893235115	0.08683706918145909	0.05828200328737262	0.043974882148695986	0.0700484885474156	0.0592158497203705	0.07391232920307593	0.048621268719485765	0.06391233315298193	0.04144260037823003	0.05535890889393204	0.06070908986197718	0.041029346245423697	0.06541781131559003	0.0446628405982757	0.08381488664718754	0.05260073512512343	0.06106996522167989	0.0483073870340853	0.06975103561383598	0.0448576845187579	0.06951507241554929	0.042585432254750255	0.08344537174146684
Adipocytokine signaling pathway	69	KEGG	0.12170998953020051	0.13483357307326152	0.1247366321755477	0.12087601489700649	0.10887682636537938	0.12744981947259218	0.14879431456827247	0.10312110977393706	0.11701966888780398	0.08164168490435618	0.1410506691093794	0.1253244751359443	0.16216117257535292	0.125765744785586	0.14178427839010577	0.09658830976388806	0.14245075527431728	0.10610457932094096	0.11273394328129101	0.1290543786083248	0.10489032691764957	0.12023082686694643	0.08069613719572465	0.14404122739868053	0.11852621956723701	0.15649173609403544	0.1267578762417773	0.1146883104018975	0.11875897856437465	0.11944701356589865	0.1106676704022194	0.1455408123172181	0.10493001133290958	0.15116304058291516	0.11764634617123802	0.13157428055090276	0.1272265150069464	0.15988343229879218	0.134340952509934	0.13661603330235955	0.1001233118823501	0.13312667494082397	0.11898486067034543	0.11016155687537273	0.14760079467719628	0.09632155111888213	0.12074472225359702	0.0963303260013848	0.13942188163470104	0.1211635103731335	0.14020020322833932	0.11778078166872392	0.15172661131465737	0.11185650996766876	0.16329902648605057	0.09971738704298108	0.1424548797934226	0.08733116154302518	0.14564294274192016	0.10092192125542639	0.09770724499760379	0.09482955551517228	0.11740033467199433	0.1607101441863758	0.12451165912987427	0.0927367007454775	0.14734432308189804	0.11039009038123998	0.1314603955706079	0.09681489862699302	0.1414208300720748	0.11163805251143864	0.15778689053145464	0.13633787453190072	0.13138471564790705	0.09528884024728933	0.09651506715197344	0.1336974853824341	0.0984352716230596	0.15303846879580524	0.1930736918112449	0.13349075390004467	0.14791359614949856	0.12581904262695087	0.12754039493727343	0.1262759324837507	0.13190643021623172	0.10841329007822777	0.1041397617595918	0.15939186473533684	0.14749205109869426	0.0957720273912094	0.08888469005796953	0.09487152836767271	0.0874428634076266	0.08083711437326932	0.1117795042481264	0.09399989681513182	0.1042166166775659	0.09621524504464068	0.1295737126325795	0.10006757184341009	0.12727073494038188	0.10025437553100096	0.14586752058805558	0.09393059783626036	0.14856026095339173	0.0935059754889269	0.11307961758790472	0.11672467522613902	0.12583167837581077	0.11815852296436968	0.10211908697452331	0.14987052273521465	0.14780818248918037	0.0935076613567044	0.1549969489334686	0.1238982622838067	0.1524499759323343	0.09603700817063107	0.1419618450530712	0.10234113311807107	0.13844006766294276	0.1227496089225917	0.13815994360751693	0.09632681016272691	0.13937751618696695	0.12172087896940133	0.1444884210062334	0.0932474729330393	0.13128513669221664	0.14977641146684123	0.1307537583633823	0.0969073389724258	0.09168151622629073	0.09505867454652353	0.11612752828944811	0.1340863961930381	0.11310954409556388	0.10608089717415646	0.13058870377493914	0.129702284099033	0.13384086465573292	0.11710030931180124	0.10758787315268264	0.15843672883327678	0.11795657491871636	0.1819386124372147	0.12044259781751782
Adrenergic signaling in cardiomyocytes	144	KEGG	0.15677647024363509	0.17043995780176588	0.16985349786809534	0.18931455296288927	0.1300663209681456	0.18169171375548293	0.18959188854525283	0.17628886496530968	0.17775954708718908	0.1511173644965687	0.22851889800734254	0.17537572527281167	0.2021501069969065	0.20145328643511534	0.22222693074493116	0.1321049198163525	0.21883015517800689	0.18089778128696046	0.22149459547173395	0.20453833148796835	0.15393235328232385	0.1611086985953992	0.24545536703830997	0.11778781819079308	0.23829484829626682	0.18625236335938128	0.17080049696340704	0.19831633439687615	0.17202607610262993	0.1775593794172161	0.1655437885631331	0.18402479088934545	0.2062488972895977	0.1646149554934604	0.17537299212870447	0.2382511393614463	0.14922818703844468	0.20679111833598088	0.2025341870484816	0.21676068339494228	0.18972480255028246	0.09525577714044905	0.2110273650805044	0.1457994862031223	0.1231504910195403	0.16577015915487256	0.11935815263598047	0.14022351892895318	0.2306656093149258	0.181492766405253	0.1587556032602654	0.1910116847722136	0.17120885850104264	0.23480765557608854	0.13428709490196328	0.20136256250793838	0.12788185769754284	0.16832112680599187	0.2037928870643336	0.16720587767899106	0.1468232009037077	0.18528442083170016	0.1654386070902708	0.20582986434598524	0.1899092826278947	0.1604476129486665	0.17605156908870198	0.16852205418648403	0.18367452397001166	0.13377904462563156	0.1469271280114414	0.18947586289325133	0.11580569819333297	0.10662593142885875	0.16022463321161562	0.13518233112666417	0.18215558542066007	0.2601564280657979	0.1891744990790395	0.1355524195191239	0.21149660140656493	0.24988286782037294	0.11146157148587832	0.23483353527782289	0.21948909276101652	0.20680231004684166	0.20396235498376278	0.18317388369133172	0.09987191536782287	0.20892737328200003	0.1335759313591195	0.20909001629945617	0.19515380889254932	0.18918842762984397	0.16073924831399877	0.17793258239562013	0.17914201487444503	0.16029619584775767	0.18121221998195036	0.18032899689614096	0.1430947987915924	0.123280702058084	0.16295831127628535	0.18449121255599255	0.20938164367912637	0.16346475881781103	0.14233183102371214	0.09726833173755568	0.11784973112955816	0.1431577467574333	0.12331487184125114	0.21878240932474782	0.1948408229954978	0.21806450726736307	0.15817081599236993	0.20170436990831098	0.17952009182891956	0.14935601137197507	0.18696678802542877	0.20814366730238157	0.19967962503643452	0.17527964728812567	0.1392502855548316	0.18761186033380137	0.2061673122722675	0.15838530748205326	0.2171909566151727	0.17079271038637656	0.11499716910575562	0.18289156218778763	0.19339840340284373	0.20975773680292248	0.12872958264375153	0.21029849723113064	0.1120764991373821	0.19582648578975953	0.21541760132149979	0.1392710399275899	0.17250809390856053	0.1266515393552385	0.21118732473170326	0.1732765031347477	0.17696702076244877	0.12479042845132277	0.2142091681967234	0.11664108298014797	0.21399001340480087	0.15626189085899936	0.19031887267886527
African trypanosomiasis	35	KEGG	0.09231080142261129	0.22332086413044905	0.06483807318106331	0.1180916336594206	0.06537951112554449	0.18606618544409614	0.08367650694128727	0.18827326699424146	0.04604682748019004	0.11220347175222621	0.11084165034659148	0.14997980942742745	0.12425488849149341	0.12760153400431734	0.08235439866159605	0.12204814695968817	0.11314918038806931	0.09978162903634169	0.1326934039675245	0.06745933495515433	0.12588684756295634	0.10632771616624667	0.19725985792108217	0.0835318804707208	0.11532541114510265	0.06422955644139744	0.1315856919749657	0.09736395903552103	0.10433886478852156	0.04508254429770179	0.1333408348163415	0.13105646012807837	0.12370560389893585	0.09063772158105575	0.17158629572388576	0.1720984306614406	0.041441087661979986	0.1492983590503277	0.08698764350007934	0.13299911400527734	0.15158283151190516	0.03958138097797082	0.07538279047459048	0.10020554022967489	0.04840951886223232	0.143380225936223	0.047079372809979605	0.13547343976614498	0.11045528623754351	0.17703566998954504	0.03144709918753378	0.12701308154327906	0.08539749583146669	0.15050258636485128	0.08706254061956875	0.1760486818994484	0.10477455111175758	0.11175757774944774	0.11110544866743462	0.14919777196986903	0.04281462424398543	0.1022123107816962	0.06249836941260594	0.18486654263582916	0.028986062138702678	0.1386478375471751	0.07416282886238908	0.13909253588066772	0.0967946405903623	0.1307976336396538	0.06812639132005559	0.11721570471172614	0.0405987310867253	0.04952344534408111	0.14656858993490296	0.0987699711404193	0.14936143709677627	0.09621076947265472	0.17564635507489512	0.12657455019407382	0.10295707886240293	0.14465246681676877	0.05474377385102707	0.1993651905490408	0.06466550816805747	0.13360836568563214	0.13733537020488912	0.12615187404501407	0.03646858316475277	0.11488185271694762	0.10455277433521959	0.1576039200845041	0.05610627659604891	0.1645635038982214	0.11245857053503916	0.13751865937318136	0.08619516958273349	0.11909749776034351	0.056519841457241295	0.13692910747085543	0.07941024448233192	0.14131579503229183	0.1308713856157929	0.08232617873303748	0.11308867011583874	0.1760446338377148	0.10325306734899402	0.11405473782856976	0.09872083762652743	0.14327459217895516	0.13281530986996792	0.19516705428683523	0.09039766576746727	0.10068019427765632	0.08424008429506642	0.13277639126477842	0.11785870896691214	0.1975859180148523	0.16237367045985535	0.1473958031608206	0.07908584180575932	0.12673823624799022	0.05855057888332598	0.11553505321409603	0.09668994644879468	0.13578720924067053	0.12115523795257323	0.19597169555944582	0.10835882511035623	0.10382749554989781	0.11301334255190944	0.1287713037371296	0.07604854064387312	0.10327585885652028	0.0609565262704508	0.11329669850932536	0.10637955971060413	0.0415307693076999	0.1373045926086129	0.0432641041702278	0.11582193323452633	0.08571841203146173	0.10982443205091294	0.04402071266643892	0.16521501434943364	0.04747963757006491	0.18877826959540933	0.049313651902871174	0.1646792524971112
