	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
Inflammatory mediator regulation of TRP channels	97	KEGG	4602.928033383021	4339.658048690614	4905.069944745877	4443.381680524912	4507.594510269284	4485.6528964471745	4500.449717586925	4413.913323431104	4500.393922838407	3748.4413915376444	4106.7012710666	3980.1401518220223	4479.165906562868	4799.344331806409	4394.362398938868	4141.930695925151	4311.8841585616465	3984.630298700663	4338.045311440975	4377.83474673702	3704.271081957867	4569.797890162962	4146.921531370912	4721.931036227105	4493.7271843652225	4444.089124709589	4227.799846021671	4609.66131632894	4140.15981082042	4618.6861539304045	4231.980839994497	4354.293591452752	4235.404311786124	4534.74453643552	4765.7055658138215	4390.822677556944	4381.868006513117	4439.860484844191	4265.932539257729	4551.082004407168	4577.298994515146	4392.588130781448	4460.000325039377	4073.914217995437	4863.998148331844	4260.834165145239	4709.382331343993	4366.772063073484	4401.40714009638	4503.581223894893	4564.109059035014	4206.191064737336	4683.627780446395	4065.5431192452297	4566.567102888123	4220.667679750044	4534.848952970741	4268.715953688567	4545.433878404966	4256.610387264285	4518.305559390087	4057.762868480076	4151.48635108389	4696.920129442395	4554.738362061472	4685.081095127342	4427.7814165977325	4361.324539770513	4799.090409569029	4723.023161143955	4214.931914259988	4593.866683998544	4563.632863338807	4472.961835806477	4416.974696934947	4551.324416335313	4486.765167111084	4318.6504994293855	4323.046680040024	4364.0578788396315	4309.664482743134	4536.248824808593	4532.302310552061	4182.622044847168	4257.513592059173	4598.513976438576	4409.060608865605	4245.512301697241	4489.523395796322	4245.300697881712	4458.153830839077	4073.1691918476554	4532.861733671674	4667.629639558753	3898.187970210269	4286.13316225708	4727.19571235714	4495.800478309085	4605.584163181717	3916.130082263831	4624.232937695988	4259.882152991584	4616.5994396351825	3970.9775354762264	4451.71576602958	4248.03650250529	4849.334040757499	3810.783713098676	4345.204014124213	4254.464383538607	4727.600763804748	4283.746706873991	4038.822069987261	4156.477737730443	4416.176034367583	4188.945140860967	4304.812620340515	4543.080408165672	4377.462258763138	4435.4422591273205	4488.352560860913	4269.447533192763	4356.739271935922	4609.855382901898	4816.6399615707405	4254.025662348866	4391.829128047662	4751.242061462108	4289.375841587448	4643.033263924083	4863.742867631086	4320.823828308642	4388.925981084602	4628.572770571339	4591.319410950823	4503.7807154832235	4373.121516564407	4901.372119644883	4393.79442868581	4449.070857787178	4822.698239986102	4497.542901446907	4163.246618974069	4397.558268551724	4156.454881217941	4527.162116441566	4525.3945014493565	4376.487785488961	4118.736041241264
Influenza A	173	KEGG	4269.9043374092935	3298.951276374567	4044.86463460032	3436.4023879701836	4009.653908581433	3564.200539650864	4393.236397339915	3373.556957295003	4623.822727533835	3573.067754967134	3764.0798593456507	3298.774183528362	3830.7468085941114	3889.92462968593	3611.753193722015	3117.3550113177407	4314.367899593904	3547.720045558792	3813.008220667268	4721.856980245752	3174.052216933255	4193.021931610805	3436.8205540206736	3730.82945317562	3149.8192009228146	4040.180654177923	3545.0000780575206	4696.607437789914	3319.6222574329768	3904.263480910681	3195.9826953829424	5260.00731992617	3673.001253373341	3833.004039570771	3549.818003470346	3101.939734026383	3469.351625167588	3406.259132295094	3894.600867915877	4139.156154362946	3548.1870126404297	3845.057815060934	4492.640129161573	3381.41267008132	3986.6432121991243	2962.340134309926	4110.545487883942	3186.8137609429027	4275.0939298615185	3608.833785981722	4822.536273276076	3658.170117311546	4268.582188523588	3064.7043328622067	4587.068442744904	3461.4194364960595	4576.26257169403	3751.540615117704	4547.461112954858	3373.6296435120166	3399.7809343868894	3433.8489018047153	3707.9133930986277	3908.1721304313883	4146.156383715192	3698.7958158267675	4620.385295716867	4005.0532941054103	4219.717573489723	2867.428545915598	3752.188451375577	3332.719763475573	3964.88319100609	4037.78728481884	3245.307183593319	3989.1637393669935	3336.6610690350976	3388.256093694707	3369.138277337917	4194.509298359811	3748.3756138714107	3872.4561238905435	4253.659882267934	3458.619799220294	3986.8406177193147	3751.830527764168	4660.509748107898	3025.2638848329093	3742.919082952329	3935.1832182483095	3769.3701832336587	3534.7312113295498	3835.4570342968445	3527.7643899813156	3240.2691385220423	3137.1762768263516	4018.7808959344184	3004.041717699929	4331.712416552208	3337.947827902256	4229.011497020903	2773.5834593762447	4480.822213724711	3487.209443475485	4156.5141752553045	3343.9530981687662	4185.2292994586105	2967.2306990190823	3876.2303132387406	3113.5162963939742	3612.5446168760946	4081.8602048972525	4017.5376174626067	3481.890268380776	5013.37999585113	3226.847844156467	4833.1868528822515	3695.843893247753	4006.3941744758654	4164.170258953233	4249.382043299858	3409.8437304674762	4728.156362702568	3519.8498633993386	5246.771338864593	3776.1715679320428	3705.8385658371535	3358.4781569923275	4414.628657327693	3396.8214749254726	4276.000569208939	3427.6412367047283	4133.4702525266375	3333.093946222652	4154.887439915522	3347.8271968023846	3392.0111435909002	3646.48228822545	3072.827971942867	4592.662604859764	3671.9521199648048	4804.652012736898	3880.7512655733317	4035.0591092351438	3292.8759359098713	4375.523097240974	3389.9429478122065	4211.214227225185	3417.8689509058877
Inositol phosphate metabolism	73	KEGG	4506.665450024792	4523.4096463552	4945.700241960282	4590.300600323681	4731.021867250726	4763.202748074821	4388.78844247661	4431.68859528064	4867.745577237864	4320.547715033351	4581.452052406312	4561.807142057953	4742.798421495601	4778.134201611756	4922.559450904315	4120.843957449736	4966.154009325971	4689.951050594553	5105.270570072115	5268.647209422201	4656.614914017729	4751.01442732462	4705.390995802371	4420.137900262572	4751.065807711937	4995.594238667409	4984.819356742367	4662.9373378838245	4685.724465524149	4998.1819438988005	4599.881814498914	5042.67930626756	4413.301619667368	4788.5859106695925	4658.217306134726	4847.652325630769	4758.879137726727	4825.1198733143765	4802.12787588971	4756.745923658893	4737.166854281354	4670.26993547211	4796.148351659305	4481.354133547984	4928.631569163501	4678.874465612045	4800.203906571772	4456.984281917676	4482.89047324579	4765.512867022685	5131.049912669803	4838.8037319662935	4616.801446507146	4743.273452588887	4887.729288990868	4863.647920705534	4919.086874190043	4623.019245035226	4546.593412084276	4861.852629154607	4792.624671622627	4737.594064059548	4816.944259707056	4782.760167809636	4920.501816365664	4733.60139160497	4799.691415040574	4623.8624607716865	4949.969512956759	4472.613987056374	4938.664235822323	4728.8300763833495	4637.475862251111	4810.660090321258	4835.376953317408	4766.1318984491845	4600.85738109066	4862.114875424246	4364.046441255405	4795.532092876891	4833.972499142939	4643.58803391254	4511.179914783415	4290.316928465066	5017.643043325559	4996.493765526712	4883.437601810031	4398.624842375525	4955.863698389013	5054.189244495997	4846.1981737013475	4848.033222040099	4830.253719370734	4338.51829410933	4430.061020050073	4574.729265962989	4899.923803985985	4619.413224820925	4748.800674160151	4594.897387700538	4901.469928349331	4796.845860506954	4759.671810816554	4623.66579461558	4989.651859941695	4773.662401624259	4780.128993702302	4328.202075727477	4262.993626823	4690.401338673122	4977.3652030671365	4652.489057813111	4551.38408656394	4647.649587436124	4847.836460918621	4451.782711733418	4587.473092063002	4390.859315654366	5007.289530641333	4713.9196339895925	4880.00410266927	4732.078473570654	4756.792050858372	4710.524451852122	4703.645095861616	4628.234747265107	4791.222747955507	4430.110849664594	4579.268179202733	4632.904051987785	4893.370190105193	4903.2419200202685	4695.818700421514	4672.633352630161	4569.057622942832	4264.844323965249	4502.265467370487	4758.3902578243915	4599.7273414431465	5030.316227576973	4871.936875607856	4539.831608176655	4617.546642205956	4817.961182794155	4358.405023368901	4675.30490910325	4725.757610888105	4721.893892082171	4898.751162998168
Insulin resistance	107	KEGG	3601.8314168267752	3209.1388928169863	3451.878066878712	2859.9645330384374	3765.029505966989	3058.9653651333065	3449.152568186188	3546.83790136487	3549.5165945927865	2746.3005403762418	3335.6967335684353	3614.461498369388	3523.053360591185	3014.4800122608513	3164.7953249382094	2664.4340639404877	4149.48708642535	2865.4146231555796	3196.5771828323623	3449.501072145902	2747.66877208014	3428.049427163875	3065.304361410368	3258.741531382619	3082.2041065150365	3521.335479365271	2864.9028937380917	3965.3286666961735	2800.1401266867447	3605.645399038723	3036.3943915212567	3873.936962745571	3020.9175494220153	4003.840263078386	2892.4045458543906	3080.233287553096	3840.2854606043907	2792.4822398189635	4049.675912193524	3531.1561799504643	3007.4032914656377	3831.623804183477	3445.513972026101	2920.60754867732	3795.263031414193	2672.7547625986795	4100.453544822089	3043.0231923843708	3651.5608142945835	3396.5768986454086	3366.6023661848235	3029.602779474326	3180.3667964118195	3220.4713365048624	3302.7267453552404	2718.443715702538	3707.176302048647	2889.1764538961183	3956.998567303103	3081.7972296205785	3193.9552886072206	2801.7654008073714	3517.808437859012	3045.8226058694854	3269.518544962215	2758.4696476582008	3667.365223249686	2908.24398761313	3611.8161790832373	3149.8093074016224	3577.021441660775	2808.8659868570207	3525.5586044501088	3749.0051950610646	2649.488307696331	3173.937455730972	2908.8353350262505	3573.1149209381324	3323.6026727715735	3501.9248014673813	4017.939333833831	3807.7988590844407	3811.5794902740395	3119.080442821883	3385.0298790924603	2881.9834687585717	3776.643961314005	2896.2428545361577	3314.377165127876	4105.851218959141	3444.342645199605	2792.155898926671	3448.8143782262123	3011.284600595012	3108.5984580581903	2758.1410517466225	3351.8094568472106	3191.0456951963297	3640.3978628189107	2899.1136845046985	3992.7065007505294	3023.6177077292473	3567.818536677196	3115.4493156752383	3801.126467562555	3487.936839251061	3459.143423934836	2988.936265451692	3653.141215795394	2834.055494227939	3826.534588691445	3246.072077805325	3267.6056508709557	3425.701930409043	3828.379220520303	2729.5453566963456	3738.181528608421	3218.3777292196646	3333.7051290297454	2799.991127546963	3309.69399422603	2789.9614599783145	3484.8285348865784	2981.680355201718	3781.2931632559216	3059.9134239774944	3784.321499137693	3533.4761105858943	3865.952966592889	2688.303831843793	4080.8141699238863	3072.5039651445245	3808.996588806893	2746.718956133213	3814.812565807998	2796.833622892381	3405.306007118119	3413.4071648710283	3399.8363692704283	3374.125465208239	2891.131372664547	3379.876316472015	3646.5152851063267	3709.6352997570057	2916.885630528319	4162.891212373653	2980.682357165447	3336.4932872102954	2880.151734679601
Insulin secretion	85	KEGG	3859.2260909360375	2926.5590064056482	3152.2183423524707	2714.333785073008	3896.716475632565	2523.235893734298	3702.6049885886628	2916.0185027237844	3377.56560757993	2144.0517789820738	3069.4285789960477	3128.3588572982044	3600.4063142760156	2478.2436943913585	4121.65371240134	1835.0789523650974	4212.286965369291	2630.9334470754384	3225.4938923037694	3609.1953672049367	2609.829470377697	4195.554354590029	2539.343983532063	4320.438978270643	2492.339498054254	3883.068678383431	2371.4974759019824	4315.265382903373	3304.44787554719	3148.160798009747	2996.8050229978376	4453.877713235715	2575.925034393276	3850.350880446357	2398.5989302088806	2789.132279188232	4204.676646187713	2992.0925594529904	3488.2648488588516	4267.519610166648	2892.196056438499	4117.665556162825	4451.252950776847	3325.2505589791763	3419.5793391566294	2770.841016654171	4717.673366042047	2978.312002938976	3842.985514918709	2653.9931387574356	3971.9909527248183	3233.914380432852	3912.5287992737763	2364.233796616047	3335.5608542896825	2956.817857479129	4313.63424910699	2293.0983969790536	4340.924839978451	2611.4925215168123	3901.1072116363007	2486.162733047891	3913.395206886244	3388.1153472916917	4037.139632976764	2792.225067604454	4176.792731396546	2613.8022458855826	4332.667441491628	2457.375396392366	3613.7634419639917	2916.3343067270794	3540.5656774207705	2932.635758589958	3309.9667829074906	4196.72998694751	2735.15476157183	3732.9165491157505	2984.2705071827622	4398.4251011770475	3867.3733937513884	3316.9538612238857	4147.6902372055065	3276.669079360145	2583.4000461444875	2992.8073673574722	4438.592322689054	2624.8726593692427	4221.120548103273	3255.7440786159054	3143.9880242530435	2800.9182252258083	3959.9893469347776	2984.7371217348978	3266.047329777305	2668.620061840451	4107.062286367762	3434.1113792981473	4144.071996130144	2547.3545719423273	4151.069468796684	2722.110064425915	4334.4277499383525	2902.169767692362	3787.0842102499514	2498.707560125157	3939.8136915719742	2814.8394935012493	3557.6646287449216	3059.7843666597155	4322.791442944016	3066.702385168682	2384.4874473026425	3100.0792011657322	4541.643039258367	2971.5252466932097	4185.4836532616655	3330.8256893534876	4081.8952004084626	2679.9506375331293	4084.615768158346	2998.85627108019	3989.095677867953	2210.3990564151886	4272.272535525426	2544.804478020966	3483.5688567152642	2999.367747693005	4174.827857728453	2149.888004290356	2980.445746789394	2183.023191525312	4352.1312908437585	2804.31212112313	3891.1419553840196	3104.3369379335577	3978.38268796199	3296.163465559413	3645.109648226991	3800.3396606783613	3261.388354177703	4300.204825770927	3230.600389152668	4143.100730537777	3059.541917192912	2909.0689896742597	3079.466935842319	3653.0338352921717	2700.2895874894807
Insulin signaling pathway	138	KEGG	3244.250941206149	3606.6668828794304	2806.918058925648	2728.7944746027965	3564.819060614299	3071.7132713318074	2890.373832195056	3094.7792217133115	2755.200874795691	2499.0795192075734	2511.4246134345103	2898.1677222498474	2467.6154311136725	2845.508071900634	2516.5930143731216	2414.703994541716	3392.0771312075085	2698.6799193999477	2954.561967641226	2442.697114818566	2334.8150246808013	3022.8019664435556	3174.1729585357643	2442.781128786423	2981.184737665241	2526.8959307014716	2760.322851494867	4481.29000058446	2652.7204967272482	2520.269836277243	3105.607190382911	3356.4960510884875	2425.209948248463	2544.736945762884	2642.9189187679644	3375.952371579394	3200.6741607587473	2596.464460985433	3111.253222920421	2937.653146711637	2713.8531715830663	3165.4272015001893	2533.3691958491754	2537.3304769800566	2372.181128297788	2564.754402270169	3307.108183397533	2471.542743407849	2668.483854829203	3033.7675189495985	2547.8256402817524	2554.493100104465	3128.6858678339454	2718.1117477433454	2692.6025954472902	2800.163658836023	2532.926219575771	2794.133403393442	3287.7173628709434	2533.650830119358	2560.8047365689285	2607.6400403960542	2191.911482814661	3879.435495812587	2902.037262517002	2773.922968281611	2804.2636731634957	2666.2780224279913	3324.772824216635	3742.7819282740925	2649.8847629498514	2765.3342411802487	2856.880328331867	2548.2915305485785	2901.584946492087	2409.7019161232524	2750.246523569915	2475.6894569072238	2815.2549665011647	2530.1403151902723	3027.034131800562	3403.584627843342	2887.576481461827	2626.973737305577	2688.108266133435	3084.6844051040207	2863.62404637203	3115.1914816832755	2430.197011683219	3283.3689169269383	2611.106573336882	2786.3431851817227	2705.14657060679	2185.5629258964195	2395.97266933618	2460.7639921605	2879.2438880402265	2188.9548242312403	2709.756803956377	3031.5094588547026	3249.5843986048194	2389.4628071300044	3741.2928989301317	3049.67743838235	3120.480086326771	3434.375491957147	2663.8954509375358	2475.199715082567	1965.6215521034587	2739.167266382007	3080.3239209413555	2997.770890953628	2225.0117766714275	3041.3259228231072	3853.6944600098473	2386.5662603421943	2559.3635538004974	2769.5918504803776	3035.808606039051	2626.3106938370624	2273.020886337187	2307.4267955563937	2826.3272486529545	2241.565994699921	2988.3134454888386	2953.1535663924146	3228.714788393791	3526.058496970259	2766.3290952756092	2435.022353015092	2993.6018259024527	3232.0777583355734	3130.283974776835	3083.273971111186	2979.691852110413	2491.141811440912	2352.229793417726	2858.644103712773	3186.0776627011937	2964.0162399244955	3049.9336885450475	3109.4635917532755	3168.826031771121	3502.401637807383	2840.1216299600483	3136.5684468207032	3361.381064552385	2780.7861209818716	2959.0880027092776
Intestinal immune network for IgA production	49	KEGG	2744.9996945161083	1724.7991852187179	3175.949189526234	2938.736052903785	2922.72022225938	2217.767816315594	2449.0297411190527	1351.6522972024597	3296.680940571322	3573.997366585544	2906.785085596315	1477.829399523636	3218.8072948102254	2037.0547354527107	2204.00588409568	2872.320959107736	3121.092012493743	3313.9311885064335	2199.6749129184464	2799.9437506636136	3247.656594166975	3230.2607978437513	1328.989255368996	3270.226433831786	2960.846994977675	3030.23241408005	3097.347590008063	2961.2437866928326	3493.4022505713347	3157.2618007545493	3230.2771703138305	2595.348899842821	1997.2074771478124	2837.980948121744	3160.0751377802967	2192.71939880897	3149.639737148729	2520.9289168758987	3082.3447638348694	3333.451605419051	2695.2010302028248	2732.7284440118306	3578.7705503305974	3677.0634837321886	3065.5775432949213	3509.9307869218437	1973.5248845497215	3650.5786698770917	2238.4744207527583	3378.81679762162	2240.1199306806334	2872.600503792418	2755.525284208992	2158.3546574102784	3237.1159787727875	3239.5904972109342	2129.61276095772	3370.4696495126705	2904.7078177150147	2470.2827239626304	2337.5713890466254	3010.353834260861	3171.867751402807	2007.0238954533363	3087.571957863229	3574.7742041146994	2008.281686053444	3250.3446964541117	2849.8675067909144	2185.9951143653816	2503.1627732216666	3180.59038173622	2776.6644023050085	2767.8193293057	1716.8838457883105	2673.146458578377	3442.0386928877924	3286.7947531989794	2469.3421362986796	2637.095330231263	2635.6071050455457	2274.5566882910875	2989.527702684599	2502.8353199179933	3061.650474447668	2538.793952296406	3068.954237122379	3405.3440305326	2798.4758009323327	1859.6224956187377	3620.975150883811	3126.3619278479096	2720.621159442869	2546.4537609830745	3479.6482122136667	2903.7797520349745	2941.6940212171944	2864.1546273687118	2756.970240199671	3025.96627900546	2670.4302729789974	2832.3293676856233	1773.1903156297067	2970.9601493493324	2926.1583682844553	2712.123860263591	3230.668031099935	3749.7362399761473	3266.7852726789183	3344.2235260792354	2239.432370933282	3166.2144073139425	3027.065028957134	2592.535153901427	2280.079813764277	3394.797593274201	1219.0076859662988	3455.0882125122444	3055.0773150780356	3646.6188323756915	3358.1592429873394	3029.221700306838	2378.957027823667	3247.3121654341467	2409.6424988938516	2660.950722393668	2868.714628752834	2732.3600983845918	3079.0355544200584	3362.1284983344067	2940.209073104417	1916.9763611981848	2925.2856285563607	2757.0399529552064	3324.6303713757343	2548.097964881842	3149.874872424151	2891.321524315934	2092.0570870765223	2947.912795835276	3066.9428737041203	1547.097173042894	2013.0109100686695	2987.4527004480046	2756.5286753435157	2670.6188969004415	2800.7316066571975	3030.6608029053223	3007.6034188740437
Jak-STAT signaling pathway	162	KEGG	4974.05652937713	4299.679301742663	4418.825124074646	4367.644524044049	4513.72111287492	4385.2017569802	4666.199018113371	4398.105640312124	4513.520907444146	4366.647587799	4731.997687427772	4361.46942999714	4532.237031818673	4320.327767185278	4715.1683571678695	4239.830879889018	4427.462644780273	4259.001026872773	4384.904911568029	5057.5958161690905	4271.162809786014	4541.661406457688	4315.40941822059	4466.364785724253	4332.9479635981825	4888.47812377467	4284.343469684903	4454.120938540137	4295.448694048549	4564.178572894	4306.192288353139	4676.218894742476	4353.08136567686	4596.97744292218	4379.645942183855	4358.258794168249	4752.061483602238	4279.515446570436	4447.076862563874	4636.630351552661	4341.347986240007	4404.817229747147	4441.379479214497	4232.700242886402	4742.8363390365275	4289.595618884171	4850.753479761308	4314.262652987664	4603.255587998923	4315.423433263172	4576.918156999742	4330.971369111189	4677.488495312456	4315.9208830215575	4560.089025913107	4334.098061968424	4478.169969653916	4391.57337937046	4629.9455303996665	4367.76131406075	4446.582381216169	4318.900397108725	4571.720834020309	4368.045674182885	4351.6191270220515	4253.880653411276	4795.66691730468	4345.526553458258	4863.321436761106	4315.481510856373	4454.445054291214	4331.28400988654	4637.308517867479	4726.871813793908	4334.29400669429	5464.517912409025	4470.115264968621	4825.725008932192	4445.8810552090445	4524.462306796156	4653.792212506597	4517.248066594437	4720.956896709203	4452.204446531468	4476.268733699415	4253.656880749299	4730.7933174746	4274.641104494934	4504.415188429046	4465.144711236488	4704.461681144476	4302.069094832289	4515.421325220022	4344.352375152758	4397.761795332476	4319.098457122668	4561.979014729353	4213.999988065677	4597.376980240389	4329.281019197184	4552.229726399965	4292.580153607335	4552.725414920653	4332.311723287633	4583.479568716767	4363.753706720862	4734.009287634292	4260.268580917755	4836.671709967348	4378.786866674561	4577.368287065798	4468.563785838283	4397.748385868107	4421.376414487517	4669.258546372235	4244.470526606868	4383.021199693021	4403.759888137135	4443.578379986313	4412.514700794272	4703.067085776133	4256.6764668489905	4565.680094223903	4349.477735626823	4934.280103968891	4323.265777626467	4510.3441348461265	4523.969781982215	4508.4636103179155	4241.889202582631	4765.669031172579	4262.443668697493	4630.96695935055	4252.673442309885	4482.1512465522155	4321.321905054686	4538.41792597563	4605.959197291312	4325.3012898621655	4366.381459122473	4315.2676939021985	4540.817427615131	4429.202382821138	4637.766854414846	4352.062928949507	4691.717264603761	4354.749697782706	4613.099519842358	4231.33517273186
Kaposi's sarcoma-associated herpesvirus infection	186	KEGG	5246.330480719196	4167.377229509414	5022.340408001728	4786.5629535084145	5078.378441538698	4251.864496325348	4968.964706967454	4415.95432251466	5053.922037004015	4633.022416626469	4920.254097857554	4132.2433060608055	4833.337472544435	4633.012781631143	5003.939530573934	4314.063375544299	4552.323719092403	4824.752231504152	4805.612555948779	5183.260514215927	4343.803788631694	5151.96555797238	4316.097979597785	4637.984832198459	4651.690678005	5218.830711604735	4497.211079733318	5032.8267136945915	4649.932029914805	5178.079554620896	4174.241755547415	4935.996925204127	4457.6841858964235	5107.152417500462	4418.745304226473	4587.31838689963	5237.024840976357	4699.037568807226	5006.821252368525	5168.357448494782	4773.531625560271	5154.565082360208	5193.880890062712	4468.970861690446	5299.321911459123	4307.982562981141	5158.767755039486	4319.190189553447	5287.201123037307	4673.000981272451	5213.639382960665	4553.555481142666	5292.0125213502815	4514.042575229894	5095.531487417969	4440.671160086087	5126.091558901534	4817.229855374533	4594.955796961529	4588.367041042956	4641.140849955232	4284.057196853516	4733.865046075491	4372.959517509441	4954.639231525257	4406.275093512603	5067.038053080033	4674.31475865462	5120.371925104418	4610.659147501943	5228.653231426456	4565.583155960242	5248.594926096633	5134.067470773571	4316.017759676511	4974.976436832801	4603.588360435332	4961.375378227773	4337.504356859619	4900.122238837992	4748.295483025653	4458.472933979368	4804.564258547128	4210.200345074844	4452.099644597365	4744.947344058734	5171.057838846203	4305.358602220281	5411.489583522084	4536.9806032030865	5159.062785137418	4350.447353369582	5427.1401860679725	4369.447646080214	4690.417874723381	4378.376978873504	4978.860761265023	4452.334939657584	5118.744378760832	4396.684989394826	4812.123073668597	4335.10241808075	4853.876023615169	4436.63887221964	5105.027442905438	4626.366550465665	4839.5007067860115	4295.475840235539	5449.330558179482	4493.787263854494	5452.0456334879855	4500.111870649111	4877.964421482756	4467.324677037642	4940.865331278334	4517.525268143923	4831.473733624341	4886.062689296482	5034.91404893903	4688.959188401088	5119.326829573844	4458.695379683741	5143.429493887142	4511.462229973546	4952.9450472795115	4277.144767587072	5094.780385218083	4891.675120410106	5016.972085043511	4846.457695849548	4929.231696320175	4308.013495511936	5147.8141399285205	4690.578260727936	4981.6504391587905	4711.582477626828	5164.655908434115	5247.554679030905	4168.7343800625395	4959.8831497654965	4600.517002708341	5006.811593599149	4586.183194729411	5035.319319898464	4525.5154256980795	4948.395144380189	4431.435168815151	5562.896945240518	4555.700798435279
Legionellosis	55	KEGG	2665.3901887580796	2312.7649865858352	2544.4355319636734	1602.9701298400587	2418.7218912085864	1850.3880158333347	2290.3245194148235	2270.282288189592	2981.325260217266	1842.9936636676073	2420.990747133157	2379.9041301603224	2134.392220496516	1817.9843415379337	1968.1502764141285	2123.792779706615	2613.982223251163	1839.7556857082996	1893.207112517463	2400.3435650627102	1890.2755701909966	2520.7036543334257	2414.2543318348644	2264.945021235125	1756.0607191038985	2489.2628603773974	1528.4654964161796	2442.3871046049508	1636.2075156878468	2146.716612483334	1795.8783475622909	2851.6883935170845	2491.905357098002	2706.644484795386	1818.9609951252341	2056.2710950748265	2306.3656204849126	1592.6831003623818	2281.7076469888257	2289.4847743946307	1816.654722982202	2888.7840215925507	2517.618228969402	1889.3691791442354	2308.332733380305	1847.919050580172	2495.1310728544586	1938.6019272874587	2268.5141046641725	1927.8373503602327	3040.6468303169727	1589.1950439053137	2478.0977861140864	1970.7839624316928	2703.139559818399	1552.2170295536891	2188.9377324601064	1734.7831496936735	2254.3649678748775	1779.7768488120544	2443.6297219885714	1768.460952878439	2826.53098243209	2007.4869477011598	2534.200795850702	1716.8627900667457	2555.468162437502	1676.726209175853	2299.8262849082544	2249.5477045471694	2974.7023634964335	1693.6813998463763	2341.2316061895503	2692.54396639796	1914.4124755368687	2126.6286095888845	1927.5633711497123	2465.4223642849943	2313.1585574037276	2337.154278335951	2257.9680523869006	2388.4654371624215	2617.037302513822	1924.4351388675811	2520.861986157101	1608.7607133011293	2565.607282973781	1615.7909052860966	2836.008946868207	2427.576155392345	2599.2514967869047	1739.2276826102154	2314.0929303404473	1974.2329136094572	2050.447391832057	2140.549975391763	2328.602190817017	2075.232784959295	2571.5908319768187	1727.6499269525075	2612.101680283324	1908.7660365366385	2126.244345240723	2287.7908566265273	2640.320527049899	1705.426211568067	2267.1441861944913	2276.6760239074365	2782.8110330941013	1601.3739130887166	2607.3470772743717	1730.8557131210985	2324.0383069066074	2344.4693399080165	2389.007226442766	1873.4732378192834	2436.8535637657355	1808.3897685660029	2369.5943613891077	1710.8746888881396	2383.7738549137457	1861.9580714464034	2487.3665020334806	1728.8802901352217	2406.1223227723635	1902.1686159940448	2582.5004426927253	2131.3194140649607	2679.9056385596973	1878.0276653031794	2298.8201631950574	1679.0137905525796	2434.8281393170178	1972.1297239121805	2117.3880882398116	1955.2367204594134	2117.8678066333878	2640.327655761777	2122.2966022540973	2128.2975436164347	1567.6443768360566	2701.334231154821	2561.2896522785272	2257.057006874749	1763.016961400973	2631.5702524057056	1612.3651971793126	2584.4327155248984	1572.9152161257027
